Nombre,Cargo,Sexo,Departamento,Ciudades,Tipo de Agrupación,Nombre de Agrupación,Contar_x,201 - Gastos de Administración,202 - Gastos de oficina y adquisiciones,203 - Inversión en materiales y publicaciones,204 - Actos públicos,205 - Servicio de transporte y correo,206 - Gastos de capacitación e investigación politica,207 - Gastos judiciales y de rendición de cuentas,208 - Gastos de propaganda electoral,209 - Costos financieros,211 - Otros gastos,Total de Gastos,proportion 201 - Gastos de Administración,proportion 202 - Gastos de oficina y adquisiciones,proportion 203 - Inversión en materiales y publicaciones,proportion 204 - Actos públicos,proportion 205 - Servicio de transporte y correo,proportion 206 - Gastos de capacitación e investigación politica,proportion 207 - Gastos judiciales y de rendición de cuentas,proportion 208 - Gastos de propaganda electoral,proportion 209 - Costos financieros,proportion 211 - Otros gastos,Contar_y,101 - Recursos propios y familiares,102 - Donaciones de particulares,106 - Recursos de origen privado destinado por los partidos,107 - Rendimientos financieros,104 - Ingresos de actos públicos del partido,103 - Créditos de entidades financieras,105 - Financiación estatal - Anticipos,Total de Ingresos,proportion 101 - Recursos propios y familiares,proportion 102 - Donaciones de particulares,proportion 106 - Recursos de origen privado destinado por los partidos,proportion 107 - Rendimientos financieros,proportion 104 - Ingresos de actos públicos del partido,proportion 103 - Créditos de entidades financieras,proportion 105 - Financiación estatal - Anticipos,departamento_normalizado,ciudad_normalizado,DEPARTAMENTO,MUNICIPIO,TOTAL,TOPE GASTOS,MAX_CURUL,GERENTE DE CAMPAÑA,TOPE DONACIONES,Indice_Gastos,Indice_Donaciones,Indice_Cumplimiento_Total,Cluster,Anomaly_Label_x,Anomaly,Anomaly_Label_y
jorge_enrique_vanegas_pulido,Alcaldia_fun,M,Boyacá,Labranzagrande,Coalicion Politica,UNIDOS SOMOS EL EQUIPO DEL CAMBIO,13.0,5400000.0,934800.0,0.0,45373200.0,25000000.0,7000000.0,4000000.0,19500000.0,0.0,0.0,107208000.0,0.0503693754197447,0.0087194985448847,0.0,0.4232258786657712,0.2331915528691888,0.0652936348033728,0.0373106484590702,0.1818894112379673,0.0,0.0,3.0,102208000.0,5000000.0,0.0,0.0,0.0,0.0,0.0,107208000.0,0.9533616894261622,0.0466383105738377,0.0,0.0,0.0,0.0,0.0,boyaca,labranzagrande,BOYACA,LABRANZAGRANDE,3122.0,144319596.0,1.0,NO,14431959.6,0.7428513034362985,0.3464532979984228,0.5446523007173607,0,Normal,1.0,Normal
jorge_enrique_velasquez_crespo,Alcaldia_fun,M,Córdoba,San José de Ure,Agrupacion Politica,"PARTIDO ALIANZA SOCIAL INDEPENDIENTE ""ASI""",3.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,5000000.0,0.0,0.0,9000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.5555555555555556,0.0,0.0,1.0,9000000.0,0.0,0.0,0.0,0.0,0.0,0.0,9000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cordoba,san jose de ure,CORDOBA,SAN JOSE DE URE,8046.0,144319596.0,1.0,NO,14431959.6,0.0623615936397161,0.0,0.031180796819858,0,Normal,1.0,Normal
jorge_ezequiel_garzon,Alcaldia_fun,M,Casanare,Pore,Agrupacion Politica,PARTIDO LIBERAL COLOMBIANO,19.0,7500000.0,5000000.0,0.0,33000000.0,15000000.0,0.0,2000000.0,7500000.0,0.0,0.0,70000000.0,0.1071428571428571,0.0714285714285714,0.0,0.4714285714285714,0.2142857142857142,0.0,0.0285714285714285,0.1071428571428571,0.0,0.0,7.0,45500000.0,24500000.0,0.0,0.0,0.0,0.0,0.0,70000000.0,0.65,0.35,0.0,0.0,0.0,0.0,0.0,casanare,pore,CASANARE,PORE,8294.0,144319596.0,1.0,NO,14431959.6,0.485034617197792,1.697621160192272,1.091327888695032,0,Anomalía,1.0,Normal
jorge_garcia_quiroga,Alcaldia_fun,M,Huila,La Plata,Coalicion Politica,LA TRANSFORMACION ES AHORA,16.0,60120000.0,1180000.0,0.0,0.0,0.0,0.0,500000.0,16969000.0,301000.0,0.0,79070000.0,0.7603389401795877,0.0149234855191602,0.0,0.0,0.0,0.0,0.0063235108132034,0.2146073099785,0.0038067535095485,0.0,1.0,78570000.0,500000.0,0.0,0.0,0.0,0.0,0.0,79070000.0,0.9936764891867964,0.0063235108132034,0.0,0.0,0.0,0.0,0.0,huila,la plata,HUILA,LA PLATA,45199.0,274894466.0,1.0,SI,27489446.6,0.287637656554352,0.0181887983150595,0.1529132274347058,0,Normal,1.0,Normal
jorge_herlinto_garcia_lopez,Alcaldia_fun,M,Putumayo,Puerto Asís,Coalicion Politica,PUERTO ASIS NUESTRA GRAN EMPRESA,27.0,27000000.0,0.0,0.0,21000000.0,22084000.0,0.0,21000000.0,62706438.0,384676.0,3489440.0,157664554.0,0.1712496519667952,0.0,0.0,0.1331941737519519,0.1400695301494335,0.0,0.1331941737519519,0.397720580873238,0.0024398381896288,0.0221320513170005,5.0,154200000.0,6978880.0,0.0,0.0,0.0,0.0,0.0,161178880.0,0.956701026834285,0.043298973165715,0.0,0.0,0.0,0.0,0.0,putumayo,puerto asis,PUTUMAYO,PUERTO ASIS,50577.0,824683400.0,1.0,SI,82468340.0,0.1911819178123386,0.0846249603181051,0.1379034390652218,0,Normal,1.0,Normal
jorge_hernan_arboleda_sabogal,Alcaldia_fun,M,Valle del Cauca,Trujillo,Coalicion Politica,TRUJILLO AVANZA,32.0,0.0,348340.0,1498500.0,4067069.0,6332900.0,0.0,2830000.0,0.0,0.0,0.0,15076809.0,0.0,0.0231043584885899,0.0993910581476491,0.2697566175972647,0.4200424638927242,0.0,0.1877055018737718,0.0,0.0,0.0,4.0,10697000.0,1875000.0,0.0,0.0,0.0,0.0,0.0,12572000.0,0.8508590518612791,0.1491409481387209,0.0,0.0,0.0,0.0,0.0,valle,trujillo,VALLE,TRUJILLO,16788.0,144319596.0,1.0,NO,14431959.6,0.104468204026846,0.1299199867494085,0.1171940953881273,0,Normal,1.0,Normal
jorge_hernan_camacho_pinzon,Gobernación,M,Caquetá,Desconocido,Agrupacion Politica,PARTIDO COLOMBIA JUSTA LIBRES,53.0,18213400.0,1805265.0,7692000.0,0.0,200000.0,0.0,700000.0,28447318.0,754086.0,0.0,57812069.0,0.3150449432972205,0.0312264382027219,0.1330518027299801,0.0,0.0034594852503894,0.0,0.0121081983763632,0.4920653851706985,0.013043746972626,0.0,23.0,50111000.0,7273318.0,0.0,0.0,0.0,0.0,0.0,57384318.0,0.8732525147375629,0.126747485262437,0.0,0.0,0.0,0.0,0.0,caqueta,desconocido,,,,,,,,,,,0,Normal,,
jorge_hernan_ramirez_barreto,Alcaldia_fun,M,Cundinamarca,Mosquera,Agrupacion Politica,PARTIDO POLITICO DIGNIDAD & COMPROMISO,112.0,45008539.0,2565000.0,12109280.0,7515000.0,1450000.0,0.0,0.0,49672000.0,901918.0,0.0,119221737.0,0.3775195709487104,0.0215145330419066,0.1015693975336058,0.0630338073333053,0.0121622116611167,0.0,0.0,0.4166354328489611,0.0075650466323938,0.0,21.0,93496173.0,13032000.0,0.0,0.0,0.0,0.0,0.0,106528173.0,0.8776661644239407,0.1223338355760593,0.0,0.0,0.0,0.0,0.0,cundinamarca,mosquera,CUNDINAMARCA,MOSQUERA,88879.0,824683400.0,1.0,SI,82468340.0,0.1445666749203391,0.1580242793780013,0.1512954771491702,0,Normal,1.0,Normal
jorge_hernan_valderrama_rodriguez,Alcaldia_fun,M,Meta,San Martín,Agrupacion Politica,PARTIDO POLITICO GENTE EN MOVIMIENTO,24.0,25800000.0,0.0,0.0,0.0,0.0,0.0,4550000.0,11747000.0,0.0,0.0,42097000.0,0.6128702757916241,0.0,0.0,0.0,0.0,0.0,0.1080837114283678,0.279046012780008,0.0,0.0,1.0,42047000.0,50000.0,0.0,0.0,0.0,0.0,0.0,42097000.0,0.9988122669073806,0.0011877330926194,0.0,0.0,0.0,0.0,0.0,meta,san martin de los llanos,META,SAN MARTIN DE LOS LLANOS,19006.0,144319596.0,1.0,NO,14431959.6,0.2916928897167922,0.0034645329799842,0.1475787113483882,0,Normal,1.0,Normal
jorge_hernando_lozano_lara,Gobernación,M,Cundinamarca,Desconocido,Agrupacion Politica,PARTIDO VERDE OXIGENO,42.0,128825680.0,27058784.0,0.0,38000000.0,55850000.0,94000000.0,0.0,33985342.0,0.0,213000000.0,590719806.0,0.2180825472440651,0.0458064614139584,0.0,0.064328298482682,0.0945456702699418,0.1591278962466344,0.0,0.0575320848476849,0.0,0.3605770414950333,11.0,516980000.0,305000000.0,0.0,0.0,0.0,0.0,0.0,821980000.0,0.6289447431810993,0.3710552568189007,0.0,0.0,0.0,0.0,0.0,cundinamarca,desconocido,,,,,,,,,,,0,Anomalía,,
jorge_humberto_ardila_velandia,Alcaldia_fun,M,Santander,Barbosa,Agrupacion Politica,AGRUPACION POLITICA EN MARCHA,11.0,2400000.0,0.0,0.0,0.0,0.0,0.0,1500000.0,6779887.0,0.0,0.0,10679887.0,0.2247214787946726,0.0,0.0,0.0,0.0,0.0,0.1404509242466704,0.634827596958657,0.0,0.0,13.0,0.0,10894172.0,0.0,0.0,0.0,0.0,0.0,10894172.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,santander,barbosa,SANTANDER,BARBOSA,26731.0,274894466.0,1.0,SI,27489446.6,0.0388508621341253,0.3963037946351382,0.2175773283846317,0,Normal,1.0,Normal
jorge_humberto_rivas_urrea,Alcaldia_fun,M,Antioquia,Rionegro,Coalicion Politica,RIONEGRO NOS UNE,104.0,71051602.0,25156302.0,2481150.0,100592998.0,24000116.0,0.0,18133333.0,168626695.0,991767.0,0.0,411033963.0,0.172860659692007,0.0612024899752627,0.0060363624988332,0.2447315965469257,0.058389617794187,0.0,0.0441163860709972,0.4102500284143186,0.0024128590074684,0.0,16.0,110000000.0,97500000.0,0.0,0.0,213000000.0,0.0,0.0,420500000.0,0.2615933412604043,0.2318668252080856,0.0,0.0,0.5065398335315101,0.0,0.0,antioquia,rionegro,ANTIOQUIA,RIONEGRO,119671.0,1647076017.0,1.0,SI,164707601.70000002,0.2495537296139258,0.5919581063270378,0.4207559179704818,1,Normal,-1.0,Anomalía
jorge_ignacio_londoño_londoño,Alcaldia_fun,M,Antioquia,Belmira,Coalicion Politica,JUNTOS SOMOS MAS,67.0,10170000.0,2000000.0,0.0,58550.0,28982743.0,0.0,10000000.0,0.0,0.0,0.0,51211293.0,0.1985890104356474,0.0390538860247094,0.0,0.0011433025133733,0.5659443709027225,0.0,0.1952694301235471,0.0,0.0,0.0,3.0,38656768.0,3000000.0,0.0,0.0,0.0,0.0,0.0,41656768.0,0.9279828910394584,0.0720171089605415,0.0,0.0,0.0,0.0,0.0,antioquia,belmira,ANTIOQUIA,BELMIRA,5293.0,144319596.0,1.0,NO,14431959.6,0.354846427092271,0.2078719787990537,0.2813592029456623,0,Normal,1.0,Normal
jorge_ivan_avendaño_villamil,Alcaldia_fun,M,Quindío,Calarcá,Agrupacion Politica,PARTIDO LIBERAL COLOMBIANO,29.0,40500000.0,0.0,5000000.0,0.0,0.0,0.0,13500000.0,5000000.0,499999.0,0.0,64499999.0,0.6279069864791781,0.0,0.0775193810468121,0.0,0.0,0.0,0.2093023288263927,0.0775193810468121,0.007751922600805,0.0,5.0,57500000.0,5000000.0,0.0,0.0,0.0,0.0,0.0,62500000.0,0.92,0.08,0.0,0.0,0.0,0.0,0.0,quindio,calarca,QUINDIO,CALARCA,63320.0,824683400.0,1.0,SI,82468340.0,0.0782118313524923,0.0606293275698286,0.0694205794611605,0,Normal,1.0,Normal
jorge_ivan_bedoya_montoya,Alcaldia_fun,M,Chocó,El Carmen,Coalicion Politica,"COALICION PARTIDO DE LA U, ASI Y LA FUERZA DE LA PAZ",3.0,2000000.0,0.0,0.0,2000000.0,4850000.0,0.0,800000.0,0.0,0.0,0.0,9650000.0,0.2072538860103626,0.0,0.0,0.2072538860103626,0.5025906735751295,0.0,0.082901554404145,0.0,0.0,0.0,1.0,8850000.0,800000.0,0.0,0.0,0.0,0.0,0.0,9650000.0,0.917098445595855,0.082901554404145,0.0,0.0,0.0,0.0,0.0,choco,el carmen,CHOCO,EL CARMEN,7016.0,144319596.0,1.0,NO,14431959.6,0.0668654865136956,0.0554325276797476,0.0611490070967216,0,Normal,1.0,Normal
jorge_ivan_hernandez_marin,Alcaldia_fun,M,Caldas,La Merced,Agrupacion Politica,"PARTIDO DE LA UNION POR LA GENTE ""PARTIDO DE LA U""",1.0,2600000.0,0.0,0.0,0.0,0.0,0.0,2400000.0,0.0,0.0,0.0,5000000.0,0.52,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,1.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,caldas,la merced,CALDAS,LA MERCED,5712.0,144319596.0,1.0,NO,14431959.6,0.0346453297998422,0.0,0.0173226648999211,0,Normal,1.0,Normal
jorge_ivan_salah_ropain,Alcaldia_fun,M,Magdalena,Pivijay,Coalicion Politica,PIVIJAY SOMOS TODOS,3.0,6488700.0,0.0,0.0,0.0,29211300.0,0.0,0.0,5300000.0,0.0,0.0,41000000.0,0.1582609756097561,0.0,0.0,0.0,0.7124707317073171,0.0,0.0,0.1292682926829268,0.0,0.0,1.0,41000000.0,0.0,0.0,0.0,0.0,0.0,0.0,41000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,magdalena,pivijay,MAGDALENA,PIVIJAY,31039.0,274894466.0,1.0,SI,27489446.6,0.1491481461834884,0.0,0.0745740730917442,0,Normal,1.0,Normal
jorge_ivan_salazar_cardona,Alcaldia_fun,M,Caldas,Aguadas,Agrupacion Politica,NUEVA FUERZA DEMOCRATICA,3.0,3000000.0,1605400.0,0.0,0.0,0.0,0.0,400000.0,150000.0,0.0,0.0,5155400.0,0.5819141094774412,0.3114016371183613,0.0,0.0,0.0,0.0,0.0775885479303254,0.029095705473872,0.0,0.0,1.0,2652700.0,0.0,0.0,0.0,0.0,0.0,0.0,2652700.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,caldas,aguadas,CALDAS,AGUADAS,19272.0,144319596.0,1.0,NO,14431959.6,0.0357221066500213,0.0,0.0178610533250106,0,Normal,1.0,Normal
jorge_ivan_santos_cano,Alcaldia_fun,M,Cundinamarca,Simijaca,Agrupacion Politica,MOVIMIENTO DE SALVACION NACIONAL,4.0,0.0,0.0,0.0,660000.0,0.0,0.0,1000000.0,3555000.0,0.0,0.0,5215000.0,0.0,0.0,0.0,0.1265580057526366,0.0,0.0,0.1917545541706615,0.6816874400767018,0.0,0.0,1.0,5215000.0,0.0,0.0,0.0,0.0,0.0,0.0,5215000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cundinamarca,simijaca,CUNDINAMARCA,SIMIJACA,10012.0,144319596.0,1.0,NO,14431959.6,0.0361350789812355,0.0,0.0180675394906177,0,Normal,1.0,Normal
jorge_leonardo_florez_parra,Alcaldia_fun,M,Quindío,Filandia,Agrupacion Politica,"PARTIDO ALIANZA SOCIAL INDEPENDIENTE ""ASI""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.0,0.0,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,quindio,filandia,QUINDIO,FILANDIA,10872.0,144319596.0,1.0,NO,14431959.6,0.0043653115547801,0.0,0.00218265577739,0,Normal,1.0,Normal
jorge_leonardo_rico_lopez,Alcaldia_fun,M,Santander,Páramo,Coalicion Politica,CONSTRUYAMOS Y AVANCEMOS,29.0,12800000.0,50000.0,0.0,400000.0,2100000.0,0.0,1000000.0,6020000.0,0.0,0.0,22370000.0,0.5721949038891372,0.0022351363433169,0.0,0.0178810907465355,0.0938757264193115,0.0,0.0447027268663388,0.2691104157353599,0.0,0.0,2.0,25000000.0,0.0,0.0,0.0,0.0,0.0,0.0,25000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,santander,paramo,SANTANDER,PARAMO,3882.0,144319596.0,1.0,NO,14431959.6,0.1550032055244944,0.0,0.0775016027622472,0,Normal,1.0,Normal
jorge_leonardo_tapias_ordoñez,Alcaldia_fun,M,Cundinamarca,Sibaté,Agrupacion Politica,MOVIMIENTO POLITICO COLOMBIA HUMANA,8.0,4200000.0,0.0,0.0,1560000.0,1300000.0,0.0,500000.0,2870000.0,0.0,0.0,10430000.0,0.4026845637583892,0.0,0.0,0.149568552253116,0.12464046021093,0.0,0.0479386385426653,0.2751677852348993,0.0,0.0,2.0,6370000.0,0.0,0.0,0.0,0.0,0.0,0.0,6370000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cundinamarca,sibate,CUNDINAMARCA,SIBATE,27572.0,274894466.0,1.0,SI,27489446.6,0.0379418332852142,0.0,0.0189709166426071,0,Normal,1.0,Normal
jorge_luis_agudelo_apreza,Alcaldia_fun,M,Magdalena,Santa Marta,Agrupacion Politica,MOVIMIENTO FUERZA CIUDADANA,10.0,0.0,0.0,0.0,4000000.0,332311500.0,0.0,4000000.0,57000000.0,574219.7,0.0,397885719.7,0.0,0.0,0.0,0.0100531378784238,0.8351933320214608,0.0,0.0100531378784238,0.1432572147675397,0.0014431774541517,0.0,8.0,20000000.0,378000000.0,0.0,0.0,0.0,0.0,0.0,398000000.0,0.050251256281407,0.949748743718593,0.0,0.0,0.0,0.0,0.0,magdalena,santa marta,MAGDALENA,SANTA MARTA,388296.0,1862410015.0,1.0,SI,186241001.5,0.2136402384520038,2.0296282609927867,1.1216342497223952,1,Normal,-1.0,Anomalía
jorge_luis_alvarez_barreto,Alcaldia_fun,M,Sucre,Sampués,Coalicion Politica,PACTO HISTORICO COLOMBIA PUEDE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,0.0,0.0,0.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,sucre,sampues,SUCRE,SAMPUES,35646.0,274894466.0,1.0,SI,27489446.6,0.0010913278989035,0.0,0.0005456639494517,0,Normal,1.0,Normal
jorge_luis_arce_jimenez,Alcaldia_fun,M,Sucre,Guaranda,Agrupacion Politica,PARTIDO CAMBIO RADICAL,3.0,7000000.0,4200000.0,0.0,9750000.0,7000000.0,0.0,6000000.0,4300000.0,0.0,0.0,38250000.0,0.1830065359477124,0.1098039215686274,0.0,0.2549019607843137,0.1830065359477124,0.0,0.1568627450980392,0.1124183006535947,0.0,0.0,1.0,38250000.0,0.0,0.0,0.0,0.0,0.0,0.0,38250000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,sucre,guaranda,SUCRE,GUARANDA,14983.0,144319596.0,1.0,NO,14431959.6,0.2650367729687935,0.0,0.1325183864843967,0,Normal,1.0,Normal
jorge_luis_correa_diaz,Alcaldia_fun,M,Nariño,San Andrés de Tumaco,Coalicion Politica,UNIDAD REGIONAL DEL PACIFICO,10.0,0.0,0.0,0.0,0.0,10640000.0,0.0,3000000.0,256722850.0,409631.0,2536250.0,273308731.0,0.0,0.0,0.0,0.0,0.0389303333306245,0.0,0.0109765977435971,0.9393144853466098,0.0014987849034358,0.0092797986757327,16.0,230000000.0,43000000.0,0.0,0.0,0.0,0.0,0.0,273000000.0,0.8424908424908425,0.1575091575091575,0.0,0.0,0.0,0.0,0.0,narino,tumaco,NARIÑO,TUMACO,135145.0,1647076017.0,1.0,SI,164707601.70000002,0.1659357116363136,0.2610687033032064,0.21350220746976,1,Normal,-1.0,Anomalía
jorge_luis_fuerbringer_bermeo,Gobernación,M,Putumayo,Desconocido,Agrupacion Politica,PARTIDO DEMOCRATA COLOMBIANO,3.0,2000000.0,3500000.0,0.0,17500000.0,0.0,0.0,0.0,6550000.0,0.0,0.0,29550000.0,0.0676818950930626,0.1184433164128595,0.0,0.5922165820642978,0.0,0.0,0.0,0.22165820642978,0.0,0.0,24.0,0.0,52550012.0,48100058.0,0.0,0.0,0.0,0.0,100650070.0,0.0,0.5221060651025876,0.4778939348974124,0.0,0.0,0.0,0.0,putumayo,desconocido,,,,,,,,,,,0,Normal,,
jorge_luis_marin_montes,Alcaldia_fun,M,Risaralda,Belén de Umbria,Agrupacion Politica,NUEVA FUERZA DEMOCRATICA,1.0,0.0,0.0,2000000.0,0.0,8850000.0,0.0,0.0,0.0,0.0,0.0,10850000.0,0.0,0.0,0.184331797235023,0.0,0.815668202764977,0.0,0.0,0.0,0.0,0.0,1.0,10850000.0,0.0,0.0,0.0,0.0,0.0,0.0,10850000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,risaralda,belen de umbria,RISARALDA,BELEN DE UMBRIA,22809.0,144319596.0,1.0,NO,14431959.6,0.0751803656656577,0.0,0.0375901828328288,0,Normal,1.0,Normal
jorge_luis_martinez_rios,Alcaldia_fun,M,Magdalena,San Sebastián de Buenavista,Agrupacion Politica,PARTIDO CONSERVADOR COLOMBIANO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,magdalena,san sebastian de buenavista,MAGDALENA,SAN SEBASTIAN DE BUENAVISTA,18060.0,144319596.0,1.0,NO,14431959.6,0.0069290659599684,0.0692906595996845,0.0381098627798265,0,Normal,1.0,Normal
jorge_luis_martinez_soto,Alcaldia_fun,M,Córdoba,Valencia,Agrupacion Politica,PARTIDO LIBERAL COLOMBIANO,15.0,15000000.0,11900000.0,15000000.0,57000000.0,42000000.0,0.0,11000000.0,24000000.0,200000.0,0.0,176100000.0,0.0851788756388415,0.0675752413401476,0.0851788756388415,0.3236797274275979,0.2385008517887563,0.0,0.0624645088018171,0.1362862010221465,0.0011357183418512,0.0,9.0,176100000.0,0.0,0.0,0.0,0.0,0.0,0.0,176100000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cordoba,valencia,CORDOBA,VALENCIA,28365.0,274894466.0,1.0,SI,27489446.6,0.640609476656398,0.0,0.320304738328199,0,Normal,1.0,Normal
jorge_luis_mejia_tamayo,Alcaldia_fun,M,Antioquia,Anorí,Coalicion Politica,ANORI ME IMPORTA,7.0,300000.0,0.0,0.0,28331134.0,945000.0,0.0,0.0,0.0,0.0,0.0,29576134.0,0.0101433135243436,0.0,0.0,0.957905248873974,0.0319514376016824,0.0,0.0,0.0,0.0,0.0,6.0,276134.0,41300000.0,0.0,0.0,0.0,0.0,0.0,41576134.0,0.0066416468640398,0.9933583531359602,0.0,0.0,0.0,0.0,0.0,antioquia,anori,ANTIOQUIA,ANORI,13169.0,144319596.0,1.0,NO,14431959.6,0.2049349833268657,2.8617042414669727,1.5333196123969193,0,Normal,-1.0,Anomalía
jorge_luis_ortiz_granados,Alcaldia_fun,M,Bolívar,Calamar,Coalicion Politica,COALICION 2335331,6.0,200000.0,0.0,14960000.0,0.0,0.0,0.0,0.0,0.0,14670.0,0.0,15174670.0,0.0131798582769839,0.0,0.9858533991183992,0.0,0.0,0.0,0.0,0.0,0.0009667426046167,0.0,2.0,0.0,10200000.0,0.0,0.0,0.0,0.0,0.0,10200000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bolivar,calamar,BOLIVAR,CALAMAR,20327.0,144319596.0,1.0,NO,14431959.6,0.1051462893507545,0.7067647279167826,0.4059555086337685,0,Normal,1.0,Normal
jorge_luis_otero_barcena,Alcaldia_fun,M,Bolívar,Magangué,Agrupacion Politica,AGRUPACION POLITICA EN MARCHA,1.0,0.0,0.0,129600.0,9300000.0,0.0,0.0,1300000.0,1534000.0,0.0,0.0,12263600.0,0.0,0.0,0.0105678593561433,0.7583417593528817,0.0,0.0,0.1060047620600802,0.1250856192308946,0.0,0.0,1.0,10963600.0,1300000.0,0.0,0.0,0.0,0.0,0.0,12263600.0,0.8939952379399198,0.1060047620600802,0.0,0.0,0.0,0.0,0.0,bolivar,magangue,BOLIVAR,MAGANGUE,102903.0,1647076017.0,1.0,SI,164707601.70000002,0.0074456794182074,0.0078927747510271,0.0076692270846173,1,Normal,1.0,Normal
jorge_luis_polo_medina,Alcaldia_fun,M,Atlántico,Santa Lucía,Agrupacion Politica,PARTIDO CONSERVADOR COLOMBIANO,5.0,0.0,0.0,46250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46250000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32250000.0,0.0,14000000.0,0.0,0.0,0.0,0.0,46250000.0,0.6972972972972973,0.0,0.3027027027027027,0.0,0.0,0.0,0.0,atlantico,santa lucia,ATLANTICO,SANTA LUCIA,12881.0,144319596.0,1.0,NO,14431959.6,0.3204693006485412,0.0,0.1602346503242706,0,Normal,1.0,Normal
jorge_luis_rodriguez_vega,Alcaldia_fun,M,Boyacá,Miraflores,Coalicion Politica,MIRAFLORES RESPONSABILIDAD DE TODOS,59.0,14606950.0,3004350.0,5365000.0,14022850.0,26332000.0,0.0,2500000.0,15737750.0,0.0,0.0,81568900.0,0.1790749905907766,0.0368320524121325,0.0657726167693814,0.1719141731713925,0.3228191136572885,0.0,0.0306489360528338,0.1929381173461944,0.0,0.0,4.0,80268900.0,0.0,0.0,0.0,0.0,0.0,0.0,80268900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,boyaca,miraflores,BOYACA,MIRAFLORES,7683.0,144319596.0,1.0,NO,14431959.6,0.5651962883820711,0.0,0.2825981441910355,0,Normal,1.0,Normal
jorge_luis_saade_cormane,Alcaldia_fun,M,Magdalena,Aracataca,Grupo Politico,TODOS SOMOS ARACATACA,6.0,4000000.0,0.0,10163300.0,0.0,0.0,0.0,7000000.0,0.0,0.0,0.0,21163300.0,0.1890064403944564,0.0,0.4802322889152448,0.0,0.0,0.0,0.3307612706902987,0.0,0.0,0.0,6.0,10163300.0,11000000.0,0.0,0.0,0.0,0.0,0.0,21163300.0,0.4802322889152448,0.5197677110847552,0.0,0.0,0.0,0.0,0.0,magdalena,aracataca,MAGDALENA,ARACATACA,30119.0,274894466.0,1.0,SI,27489446.6,0.07698699907622,0.4001535629313105,0.2385702810037652,0,Normal,1.0,Normal
jorge_luis_salcedo_martinez,Alcaldia_fun,M,Sucre,Tolú Viejo,Agrupacion Politica,"PARTIDO DE LA UNION POR LA GENTE ""PARTIDO DE LA U""",10.0,57500000.0,792000.0,35708000.0,0.0,36000000.0,0.0,0.0,0.0,0.0,0.0,130000000.0,0.4423076923076923,0.0060923076923076,0.2746769230769231,0.0,0.2769230769230769,0.0,0.0,0.0,0.0,0.0,6.0,190000000.0,10000000.0,0.0,0.0,0.0,0.0,0.0,200000000.0,0.95,0.05,0.0,0.0,0.0,0.0,0.0,sucre,toluviejo,SUCRE,TOLUVIEJO,20993.0,144319596.0,1.0,NO,14431959.6,0.9007785747958996,0.6929065959968457,0.7968425853963725,0,Normal,-1.0,Anomalía
