Nombre,Cargo,Sexo,Departamento,Ciudades,Tipo de Agrupación,Nombre de Agrupación,Contar_x,201 - Gastos de Administración,202 - Gastos de oficina y adquisiciones,203 - Inversión en materiales y publicaciones,204 - Actos públicos,205 - Servicio de transporte y correo,206 - Gastos de capacitación e investigación politica,207 - Gastos judiciales y de rendición de cuentas,208 - Gastos de propaganda electoral,209 - Costos financieros,211 - Otros gastos,Total de Gastos,proportion 201 - Gastos de Administración,proportion 202 - Gastos de oficina y adquisiciones,proportion 203 - Inversión en materiales y publicaciones,proportion 204 - Actos públicos,proportion 205 - Servicio de transporte y correo,proportion 206 - Gastos de capacitación e investigación politica,proportion 207 - Gastos judiciales y de rendición de cuentas,proportion 208 - Gastos de propaganda electoral,proportion 209 - Costos financieros,proportion 211 - Otros gastos,Contar_y,101 - Recursos propios y familiares,102 - Donaciones de particulares,106 - Recursos de origen privado destinado por los partidos,107 - Rendimientos financieros,104 - Ingresos de actos públicos del partido,103 - Créditos de entidades financieras,105 - Financiación estatal - Anticipos,Total de Ingresos,proportion 101 - Recursos propios y familiares,proportion 102 - Donaciones de particulares,proportion 106 - Recursos de origen privado destinado por los partidos,proportion 107 - Rendimientos financieros,proportion 104 - Ingresos de actos públicos del partido,proportion 103 - Créditos de entidades financieras,proportion 105 - Financiación estatal - Anticipos
elberth_de_jesus_arjona_samper,Alcaldia_fun,M,Magdalena,Remolino,Agrupacion Politica,PARTIDO VERDE OXIGENO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
elberto_ariza_barrera,Alcaldia_fun,M,Santander,Barbosa,Agrupacion Politica,PARTIDO NUEVO LIBERALISMO,6.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,957000.0,0.0,0.0,4957000.0,0.8069396812588259,0.0,0.0,0.0,0.0,0.0,0.0,0.1930603187411741,0.0,0.0,7.0,5857000.0,100000.0,0.0,0.0,0.0,0.0,0.0,5957000.0,0.9832130266912875,0.016786973308712438,0.0,0.0,0.0,0.0,0.0
elcida_martinez_peinado,Alcaldia_fun,F,Santander,Barrancabermeja,Agrupacion Politica,MOVIMIENTO FUERZA CIUDADANA,1.0,0.0,0.0,400000.0,0.0,480000.0,0.0,0.0,0.0,0.0,500000.0,1380000.0,0.0,0.0,0.2898550724637681,0.0,0.34782608695652173,0.0,0.0,0.0,0.0,0.36231884057971014,1.0,1380000.0,0.0,0.0,0.0,0.0,0.0,0.0,1380000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
eleazar_gonzalez_casas,Alcaldia_fun,M,Boyacá,San Miguel de Sema,Agrupacion Politica,PARTIDO CONSERVADOR COLOMBIANO,100.0,35000000.0,3902500.0,0.0,64080042.0,8700000.0,0.0,4000000.0,20919950.0,0.0,0.0,136602492.0,0.25621787338989394,0.028568292882973176,0.0,0.46909863108500244,0.06368844281405935,0.0,0.029282042673130736,0.15314471715494032,0.0,0.0,3.0,141904000.0,0.0,0.0,0.0,0.0,0.0,0.0,141904000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
eledwin_cabrera_palacios,Alcaldia_fun,M,Antioquia,Murindó,Agrupacion Politica,PARTIDO CAMBIO RADICAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
eleoth_de_jesus_luna_torres,Alcaldia_fun,M,Bolívar,Cicuco,Agrupacion Politica,"PARTIDO DE LA UNION POR LA GENTE ""PARTIDO DE LA U""",3.0,0.0,0.0,6300000.0,642300.0,0.0,0.0,900000.0,0.0,0.0,0.0,7842300.0,0.0,0.0,0.8033357560919628,0.08190199303775678,0.0,0.0,0.1147622508702804,0.0,0.0,0.0,1.0,7842300.0,0.0,0.0,0.0,0.0,0.0,0.0,7842300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
eleuterio_de_jesus_martinez_valencia,Alcaldia_fun,M,Antioquia,La Unión,Coalicion Politica,LA UNION ES LA CLAVE,38.0,7500428.0,6757890.0,4055520.0,9763278.0,20000286.0,0.0,3000000.0,12319020.0,0.0,0.0,63396422.0,0.11830995761874384,0.10659734077737068,0.06397080264245827,0.15400361238052204,0.3154797284931948,0.0,0.04732128257963833,0.19431727550807204,0.0,0.0,24.0,55840759.0,2000143.0,0.0,0.0,0.0,0.0,0.0,57840902.0,0.96541992031867,0.034580079681330006,0.0,0.0,0.0,0.0,0.0
eli_alvarez_cardenas,Alcaldia_fun,M,Boyacá,Betéitiva,Agrupacion Politica,"MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL ""MAIS""",3.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,1520000.0,0.0,0.0,1820000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16483516483516483,0.8351648351648352,0.0,0.0,2.0,3040000.0,300000.0,0.0,0.0,0.0,0.0,0.0,3340000.0,0.9101796407185628,0.08982035928143713,0.0,0.0,0.0,0.0,0.0
eliana_andrea_manzanares_gongora,Alcaldia_fun,F,Cundinamarca,Agua de Dios,Agrupacion Politica,PARTIDO DEMOCRATA COLOMBIANO,20.0,5323460.0,0.0,8971956.0,47097494.0,6400000.0,0.0,4800000.0,25847827.0,454180.0,0.0,98894917.0,0.05382946021381463,0.0,0.0907221146664191,0.47623776255355976,0.06471515618947332,0.0,0.04853636714210499,0.2613665877286696,0.004592551505958592,0.0,11.0,57000000.0,38254627.0,0.0,0.0,0.0,0.0,0.0,95254627.0,0.5983961283056622,0.40160387169433776,0.0,0.0,0.0,0.0,0.0
eliana_arboleda_valencia,Alcaldia_fun,F,Valle del Cauca,Pradera,Agrupacion Politica,MOVIMIENTO DE SALVACION NACIONAL,4.0,3000000.0,0.0,2770000.0,1650000.0,0.0,0.0,1130000.0,2475000.0,11600.0,0.0,11036600.0,0.27182284399180906,0.0,0.25098309261910373,0.14950256419549499,0.0,0.0,0.10238660457024808,0.2242538462932425,0.0010510483301016617,0.0,10.0,7125000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,11125000.0,0.6404494382022472,0.3595505617977528,0.0,0.0,0.0,0.0,0.0
eliana_elvira_contreras_malagon,Alcaldia_fun,F,Norte de Santander,Villa del Rosario,Coalicion Politica,POR UNA VILLA DEL ROSARIO DIFERENTE Y EFICIENTE,1.0,6000000.0,0.0,0.0,0.0,0.0,0.0,3000000.0,6335000.0,0.0,0.0,15335000.0,0.3912618193674601,0.0,0.0,0.0,0.0,0.0,0.19563090968373004,0.4131072709488099,0.0,0.0,1.0,15335000.0,0.0,0.0,0.0,0.0,0.0,0.0,15335000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
eliana_maria_jaramillo_rodriguez,Alcaldia_fun,F,Antioquia,Carolina,Coalicion Politica,UNIDAD POR CAROLINA DEL PRINCIPE,27.0,3379856.0,0.0,3685000.0,5795000.0,0.0,0.0,4160000.0,4818000.0,0.0,0.0,21837856.0,0.15477050494334244,0.0,0.16874367153991673,0.26536487831039823,0.0,0.0,0.19049489107355594,0.22062605413278666,0.0,0.0,5.0,29579849.0,4160000.0,0.0,0.0,0.0,0.0,0.0,33739849.0,0.8767036568539474,0.1232963431460526,0.0,0.0,0.0,0.0,0.0
eliana_milet_santacruz_realpe,Alcaldia_fun,F,Cauca,Puracé,Agrupacion Politica,PARTIDO ALIANZA VERDE,2.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
elias_david_boada_pretelt,Alcaldia_fun,M,Córdoba,Montería,Agrupacion Politica,PARTIDO VERDE OXIGENO,3.0,5000000.0,0.0,13120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18120000.0,0.27593818984547464,0.0,0.7240618101545254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18200000.0,0.0,0.0,0.0,0.0,0.0,0.0,18200000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
elias_manuel_yunez_luquetta,Alcaldia_fun,M,Magdalena,El Banco,Agrupacion Politica,PARTIDO CONSERVADOR COLOMBIANO,1.0,0.0,0.0,0.0,0.0,2000000.0,0.0,100000.0,0.0,0.0,0.0,2100000.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.047619047619047616,0.0,0.0,0.0,1.0,2000000.0,100000.0,0.0,0.0,0.0,0.0,0.0,2100000.0,0.9523809523809523,0.047619047619047616,0.0,0.0,0.0,0.0,0.0
elias_nahun_quintero_minorta,Alcaldia_fun,M,Cesar,La Gloria,Coalicion Politica,PACTO HISTORICO COLOMBIA PUEDE,3.0,6000000.0,0.0,0.0,0.0,0.0,0.0,400000.0,2000000.0,0.0,0.0,8400000.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.23809523809523808,0.0,0.0,1.0,8400000.0,0.0,0.0,0.0,0.0,0.0,0.0,8400000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
elias_porras_buenahora,Alcaldia_fun,M,Santander,Ocamonte,Agrupacion Politica,AGRUPACION POLITICA EN MARCHA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,0.0,0.0,0.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,150000.0,0.0,0.0,0.0,0.0,0.0,150000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
eliberto_galeon_moyano,Alcaldia_fun,M,Cundinamarca,La Peña,Coalicion Politica,COALICION OPORTUNIDADES PARA TODOS LOS PEÑEROS,3.0,900000.0,0.0,0.0,0.0,0.0,0.0,2000000.0,3060000.0,0.0,0.0,5960000.0,0.15100671140939598,0.0,0.0,0.0,0.0,0.0,0.33557046979865773,0.5134228187919463,0.0,0.0,2.0,6100000.0,2000000.0,0.0,0.0,0.0,0.0,0.0,8100000.0,0.7530864197530864,0.24691358024691357,0.0,0.0,0.0,0.0,0.0
eliecer_andres_polanco_meriño,Alcaldia_fun,M,Bolívar,Achí,Agrupacion Politica,MOVIMIENTO POLITICO COLOMBIA HUMANA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
eliecer_david_martinez_ortega,Alcaldia_fun,M,Bolívar,El Carmen de Bolivar,Agrupacion Politica,PARTIDO LIBERAL COLOMBIANO,3.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,10000000.0,0.0,12000000.0,27000000.0,0.0,0.0,0.0,0.0,0.18518518518518517,0.0,0.0,0.37037037037037035,0.0,0.4444444444444444,3.0,0.0,22000000.0,0.0,0.0,0.0,0.0,0.0,22000000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
eliecer_enrique_aguilar_cudris,Alcaldia_fun,M,Magdalena,Santa Bárbara de Pinto,Agrupacion Politica,PARTIDO NUEVO LIBERALISMO,25.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,900000.0,0.0,0.0,5700000.0,0.8421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,24.0,900000.0,4600000.0,0.0,0.0,0.0,0.0,0.0,5500000.0,0.16363636363636364,0.8363636363636363,0.0,0.0,0.0,0.0,0.0
eligio_antonio_pestana_rojas,Alcaldia_fun,M,Córdoba,Tuchín,Agrupacion Politica,"PARTIDO ALIANZA SOCIAL INDEPENDIENTE ""ASI""",10.0,5617091.0,1727500.0,0.0,8272500.0,4000000.0,0.0,5000000.0,22252909.0,123339.0,0.0,46993339.0,0.1195295145978029,0.03676052897624491,0.0,0.17603558666048394,0.08511844625469155,0.0,0.10639805781836442,0.4735332596817604,0.00262460601065185,0.0,3.0,39000000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,47000000.0,0.8297872340425532,0.1702127659574468,0.0,0.0,0.0,0.0,0.0
elio_daniel_serrano_velasco,Alcaldia_fun,M,Norte de Santander,Toledo,Coalicion Politica,TOLEDO EN BUENAS MANOS,95.0,7800000.0,3479900.0,2142000.0,14959502.0,20225882.0,9000000.0,21000000.0,10389600.0,0.0,216000.0,89212884.0,0.08743131765586684,0.03900669773213474,0.02400998492549574,0.1676832014532789,0.2267148094887281,0.10088228960292327,0.23539200907348765,0.11645851511761462,0.0,0.0024211749504701586,4.0,90000000.0,0.0,0.0,0.0,0.0,0.0,0.0,90000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
elis_alexander_moreno_salamanca,Alcaldia_fun,M,Boyacá,Umbita,Coalicion Politica,GARANTIA DE BUEN GOBIERNO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,8000000.0,0.0,0.0,8100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.9876543209876543,0.0,0.0,2.0,8100000.0,0.0,0.0,0.0,0.0,0.0,0.0,8100000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
eliseo_ayala_gomez,Alcaldia_fun,M,Antioquia,Yalí,Agrupacion Politica,PARTIDO NUEVO LIBERALISMO,17.0,550000.0,0.0,0.0,1777060.0,2768396.0,0.0,200000.0,440000.0,0.0,0.0,5735456.0,0.09589472920723305,0.0,0.0,0.309837613609101,0.4826810631970675,0.0,0.034870810620812015,0.07671578336578644,0.0,0.0,1.0,5675408.0,0.0,0.0,0.0,0.0,0.0,0.0,5675408.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
eliseo_herrera_pacheco,Alcaldia_fun,M,Bolívar,Arenal,Agrupacion Politica,PARTIDO ALIANZA VERDE,3.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,600000.0,0.0,0.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,1.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
elizabeth_sabogal_velasquez,Alcaldia_fun,F,Cundinamarca,Quetame,Coalicion Politica,"""ES NUESTRO MOMENTO, QUETAME MERECE MAS""",3.0,3000000.0,0.0,14332000.0,25800000.0,4110000.0,0.0,6000000.0,0.0,0.0,0.0,53242000.0,0.056346493369895945,0.0,0.26918598099244956,0.4845798429811051,0.07719469591675744,0.0,0.11269298673979189,0.0,0.0,0.0,2.0,53242000.0,0.0,0.0,0.0,0.0,0.0,0.0,53242000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
elkin_alberto_marin_henao,Alcaldia_fun,M,Antioquia,Angelópolis,Agrupacion Politica,PARTIDO CONSERVADOR COLOMBIANO,3.0,0.0,0.0,0.0,1447400.0,0.0,0.0,0.0,0.0,0.0,0.0,1447400.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1447400.0,0.0,0.0,0.0,0.0,0.0,0.0,1447400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
elkin_alfonso_reyes_plata,Alcaldia_fun,M,Santander,Oiba,Coalicion Politica,COALICION ELKIN REYES ALCALDE,27.0,8680000.0,260650.0,11354290.0,56588200.0,23000000.0,0.0,1000000.0,16770000.0,0.0,0.0,117653140.0,0.07377618650891936,0.002215410485432008,0.09650647658022557,0.48097483841060257,0.19548989512732087,0.0,0.008499560657709604,0.14253763222979005,0.0,0.0,7.0,89303140.0,42000000.0,0.0,0.0,0.0,0.0,0.0,131303140.0,0.6801295079462685,0.3198704920537315,0.0,0.0,0.0,0.0,0.0
elkin_alonso_vergara_franco,Alcaldia_fun,M,Antioquia,Concepción,Agrupacion Politica,PARTIDO LIBERAL COLOMBIANO,20.0,3594000.0,0.0,0.0,5593000.0,2610000.0,0.0,400000.0,2386000.0,0.0,0.0,14583000.0,0.2464513474593705,0.0,0.0,0.3835287663718028,0.17897551944044435,0.0,0.027429198381677296,0.16361516834670506,0.0,0.0,2.0,14900000.0,0.0,0.0,0.0,0.0,0.0,0.0,14900000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
elkin_caballero_ramirez,Alcaldia_fun,M,Norte de Santander,El Zulia,Coalicion Politica,UNIDOS POR EL DESARROLLO,6.0,2800000.0,0.0,39550000.0,3100000.0,10000000.0,0.0,4200000.0,0.0,220100.0,0.0,59870100.0,0.04676791921176013,0.0,0.6605968588661117,0.05177876769873443,0.16702828289914332,0.0,0.07015187881764019,0.0,0.0036762925066101443,0.0,8.0,59870100.0,0.0,0.0,0.0,0.0,0.0,0.0,59870100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
elkin_dario_villada_henao,Alcaldia_fun,M,Antioquia,Retiro,Coalicion Politica,EL RETIRO QUE QUEREMOS,93.0,24157413.0,21413848.0,38330776.0,12390000.0,21800000.0,0.0,9000000.0,11181094.0,84513.0,0.0,138357644.0,0.17460121682904634,0.15477170166326337,0.2770412598237073,0.08955052747212146,0.1575626714198747,0.0,0.06504880930178314,0.08081298348792351,0.0006108300022801776,0.0,6.0,100658944.0,42000000.0,0.0,0.0,0.0,0.0,0.0,142658944.0,0.7055915400579441,0.29440845994205594,0.0,0.0,0.0,0.0,0.0
elkin_david_bueno_altahona,Alcaldia_fun,M,Santander,Barrancabermeja,Coalicion Politica,GRATITUD POR LA GENTE,52.0,57438165.0,0.0,23487982.0,0.0,23990000.0,0.0,37900000.0,568782766.0,2497823.0,0.0,714096736.0,0.0804347115794687,0.0,0.032891876990738686,0.0,0.03359488818612945,0.0,0.05307404177800359,0.7965066038335736,0.00349787763208597,0.0,31.0,0.0,466160000.0,0.0,0.0,0.0,0.0,0.0,466160000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
elkin_david_narvaez_lara,Alcaldia_fun,M,Córdoba,Canalete,Agrupacion Politica,PARTIDO VERDE OXIGENO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,500000.0,500000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
elkin_de_jesus_tobon_tobon,Alcaldia_fun,M,Antioquia,La Ceja,Agrupacion Politica,"MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA ""AICO""",48.0,6000000.0,956211.0,324300.0,1863260.0,50000.0,0.0,0.0,2158520.0,0.0,0.0,11352291.0,0.5285276778052994,0.08423066322031386,0.028566920985376432,0.1641307468245837,0.004404397315044162,0.0,0.0,0.19013959384938248,0.0,0.0,8.0,23000000.0,2000000.0,0.0,0.0,0.0,0.0,0.0,25000000.0,0.92,0.08,0.0,0.0,0.0,0.0,0.0
elkin_fabian_alarcon_pinilla,Alcaldia_fun,M,Boyacá,Buena Vista,Coalicion Politica,SUMATE AL CAMBIO,6.0,0.0,2239999.0,0.0,13497000.0,0.0,0.0,200000.0,3000000.0,0.0,0.0,18936999.0,0.0,0.11828690491032924,0.0,0.7127317269225182,0.0,0.0,0.010561335510447035,0.15842003265670554,0.0,0.0,2.0,18936999.0,0.0,0.0,0.0,0.0,0.0,0.0,18936999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
elkin_fary_possu_mesa,Alcaldia_fun,M,Cauca,Padilla,Agrupacion Politica,PARTIDO COLOMBIA RENACIENTE,1.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,6000000.0,0.0,2000000.0,10000000.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.6,0.0,0.2,3.0,70000000.0,0.0,0.0,0.0,0.0,0.0,0.0,70000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
elkin_javier_parra_pedraza,Alcaldia_fun,M,Cundinamarca,Paratebueno,Coalicion Politica,COALICION INNOVACION PARA EL PROGRESO,8.0,1800000.0,0.0,4750000.0,9130000.0,0.0,0.0,2000000.0,11000000.0,0.0,0.0,28680000.0,0.06276150627615062,0.0,0.16562064156206416,0.3183403068340307,0.0,0.0,0.0697350069735007,0.38354253835425384,0.0,0.0,2.0,20000000.0,7680000.0,0.0,0.0,0.0,0.0,0.0,27680000.0,0.7225433526011561,0.2774566473988439,0.0,0.0,0.0,0.0,0.0
elkin_jesus_alfonso_gil,Alcaldia_fun,M,Boyacá,Tununguá,Coalicion Politica,CONSTRUYAMOS UNA NUEVA HISTORIA,15.0,0.0,1283400.0,0.0,0.0,4800000.0,0.0,5700000.0,883200.0,0.0,0.0,12666600.0,0.0,0.1013215859030837,0.0,0.0,0.37894936289138365,0.0,0.4500023684335181,0.06972668277201459,0.0,0.0,1.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
elkin_mauricio_ortega_barbosa,Alcaldia_fun,M,Santander,Santa Bárbara,Coalicion Politica,POR EL CAMPO SUAQUEÑO,6.0,17100000.0,0.0,10600000.0,9500000.0,2400000.0,0.0,0.0,0.0,0.0,0.0,39600000.0,0.4318181818181818,0.0,0.2676767676767677,0.2398989898989899,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,3.0,30500000.0,0.0,0.0,0.0,0.0,0.0,0.0,30500000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
elkin_onassis_rodriguez_lugo,Alcaldia_fun,M,Córdoba,Cereté,Agrupacion Politica,PARTIDO VERDE OXIGENO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
elkin_samuel_pabon_herrera,Alcaldia_fun,M,Vichada,Santa Rosalía,Agrupacion Politica,PARTIDO ALIANZA VERDE,8.0,4416700.0,9502400.0,7846000.0,0.0,900000.0,0.0,2900000.0,0.0,0.0,0.0,25565100.0,0.17276286812881625,0.3716942237659935,0.30690276979163,0.0,0.03520424328479059,0.0,0.11343589502876969,0.0,0.0,0.0,1.0,25565100.0,1000000.0,0.0,0.0,0.0,0.0,0.0,26565100.0,0.9623566257985101,0.03764337420148992,0.0,0.0,0.0,0.0,0.0
elkin_yesid_agudelo_badillo,Alcaldia_fun,M,Santander,Ocamonte,Agrupacion Politica,PARTIDO NUEVO LIBERALISMO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
elkin_yohany_rincon_muñeton,Alcaldia_fun,M,Bolívar,Simití,Agrupacion Politica,"PARTIDO ALIANZA SOCIAL INDEPENDIENTE ""ASI""",1.0,0.0,0.0,1555000.0,0.0,0.0,0.0,0.0,0.0,0.0,23445000.0,25000000.0,0.0,0.0,0.0622,0.0,0.0,0.0,0.0,0.0,0.0,0.9378,1.0,25000000.0,0.0,0.0,0.0,0.0,0.0,0.0,25000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
elkyn_dario_hincapie_ramirez,Alcaldia_fun,M,Antioquia,Marinilla,Agrupacion Politica,PARTIDO CAMBIO RADICAL,3.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,7140000.0,0.0,0.0,7440000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04032258064516129,0.9596774193548387,0.0,0.0,1.0,7440000.0,0.0,0.0,0.0,0.0,0.0,0.0,7440000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ellery_martinez_rojas,Alcaldia_fun,M,Antioquia,El Bagre,Agrupacion Politica,MOVIMIENTO POLITICO COLOMBIA HUMANA,3.0,0.0,0.0,392767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392767.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,554106.0,0.0,0.0,0.0,0.0,0.0,0.0,554106.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
elmer_ayala_mejia,Alcaldia_fun,M,Boyacá,Soatá,Coalicion Politica,ACTIVATE POR LA SOATA DE TODAS Y TODOS,5.0,3400000.0,0.0,42400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45800000.0,0.07423580786026202,0.0,0.925764192139738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14000000.0,0.0,0.0,0.0,0.0,0.0,0.0,14000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
elmer_felipe_duran_carron,Alcaldia_fun,M,Cundinamarca,Zipaquirá,Coalicion Politica,ZIPAQUIRA ES MAS,17.0,6000000.0,0.0,0.0,0.0,0.0,0.0,7000000.0,44809759.0,578921.9,0.0,58388680.9,0.1027596429225035,0.0,0.0,0.0,0.0,0.0,0.11988625007625409,0.7674391390472396,0.00991496795400288,0.0,21.0,19500000.0,54200000.0,0.0,0.0,0.0,0.0,0.0,73700000.0,0.2645861601085482,0.7354138398914518,0.0,0.0,0.0,0.0,0.0
elmer_yesid_gamez_alfonso,Alcaldia_fun,M,Boyacá,Berbeo,Coalicion Politica,BERBEO A PURO CORAZON,20.0,2500000.0,9817900.0,15784950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28102850.0,0.08895894900339289,0.3493560261681644,0.5616850248284426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24925850.0,0.0,0.0,0.0,0.0,0.0,0.0,24925850.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
elquin_jadrian_uni_heredia,Alcaldia_fun,M,Amazonas,Leticia,Agrupacion Politica,PARTIDO COLOMBIA RENACIENTE,20.0,4200000.0,664100.0,0.0,0.0,8060000.0,0.0,14000000.0,32846000.0,244147.0,46829900.0,106844147.0,0.039309593627061296,0.0062155955066027155,0.0,0.0,0.07543698205574144,0.0,0.13103197875687098,0.30741974101772745,0.002285076036968127,0.438301032999028,5.0,130000000.0,3000000.0,0.0,0.0,0.0,0.0,0.0,133000000.0,0.9774436090225563,0.022556390977443608,0.0,0.0,0.0,0.0,0.0
elsa_barreto_suarez,Alcaldia_fun,F,Tolima,Valle de San Juan,Agrupacion Politica,PARTIDO CAMBIO RADICAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0.0,0.0,0.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
elsa_perdomo_paloma,Alcaldia_fun,F,Tolima,Armero,Agrupacion Politica,"MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL ""MAIS""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,500000.0,0.0,0.0,700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.7142857142857143,0.0,0.0,1.0,700000.0,0.0,0.0,0.0,0.0,0.0,0.0,700000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
