DEPARTAMENTO,MUNICIPIO,TOTAL,TOPE GASTOS,MAX_CURUL,GERENTE DE CAMPAÑA,departamento_normalizado,ciudad_normalizado,TOPE DONACIONES
AMAZONAS,EL ENCANTO,783,144319596,1,NO,amazonas,el encanto,14431959.600000001
AMAZONAS,LA CHORRERA,1061,144319596,1,NO,amazonas,la chorrera,14431959.600000001
AMAZONAS,LA PEDRERA,1179,144319596,1,NO,amazonas,la pedrera,14431959.600000001
AMAZONAS,LA VICTORIA,65,144319596,1,NO,amazonas,la victoria,14431959.600000001
AMAZONAS,LETICIA,42092,274894466,1,SI,amazonas,leticia,27489446.6
AMAZONAS,MIRITI PARANA,551,144319596,1,NO,amazonas,miriti parana,14431959.600000001
AMAZONAS,PUERTO ALEGRIA,282,144319596,1,NO,amazonas,puerto alegria,14431959.600000001
AMAZONAS,PUERTO ARICA,494,144319596,1,NO,amazonas,puerto arica,14431959.600000001
AMAZONAS,PUERTO NARIÑO,4999,144319596,1,NO,amazonas,puerto narino,14431959.600000001
AMAZONAS,PUERTO SANTANDER,589,144319596,1,NO,amazonas,puerto santander,14431959.600000001
AMAZONAS,TARAPACA,1444,144319596,1,NO,amazonas,tarapaca,14431959.600000001
ANTIOQUIA,ABEJORRAL,15523,144319596,1,NO,antioquia,abejorral,14431959.600000001
ANTIOQUIA,ABRIAQUI,1986,144319596,1,NO,antioquia,abriaqui,14431959.600000001
ANTIOQUIA,ALEJANDRIA,4673,144319596,1,NO,antioquia,alejandria,14431959.600000001
ANTIOQUIA,AMAGA,23955,144319596,1,NO,antioquia,amaga,14431959.600000001
ANTIOQUIA,AMALFI,18778,144319596,1,NO,antioquia,amalfi,14431959.600000001
ANTIOQUIA,ANDES,36524,274894466,1,SI,antioquia,andes,27489446.6
ANTIOQUIA,ANGELOPOLIS,6051,144319596,1,NO,antioquia,angelopolis,14431959.600000001
ANTIOQUIA,ANGOSTURA,9588,144319596,1,NO,antioquia,angostura,14431959.600000001
ANTIOQUIA,ANORI,13169,144319596,1,NO,antioquia,anori,14431959.600000001
ANTIOQUIA,ANTIOQUIA,23383,144319596,1,NO,antioquia,antioquia,14431959.600000001
ANTIOQUIA,ANZA,6446,144319596,1,NO,antioquia,anza,14431959.600000001
ANTIOQUIA,APARTADO,105864,1647076017,1,SI,antioquia,apartado,164707601.70000002
ANTIOQUIA,ARBOLETES,23992,144319596,1,NO,antioquia,arboletes,14431959.600000001
ANTIOQUIA,ARGELIA,6917,144319596,1,NO,antioquia,argelia,14431959.600000001
ANTIOQUIA,ARMENIA,4672,144319596,1,NO,antioquia,armenia,14431959.600000001
ANTIOQUIA,BARBOSA,46103,274894466,1,SI,antioquia,barbosa,27489446.6
ANTIOQUIA,BELLO,350244,1862410015,1,SI,antioquia,bello,186241001.5
ANTIOQUIA,BELMIRA,5293,144319596,1,NO,antioquia,belmira,14431959.600000001
ANTIOQUIA,BETANIA,8553,144319596,1,NO,antioquia,betania,14431959.600000001
ANTIOQUIA,BETULIA,13924,144319596,1,NO,antioquia,betulia,14431959.600000001
ANTIOQUIA,BOLIVAR,24481,144319596,1,NO,antioquia,bolivar,14431959.600000001
ANTIOQUIA,BRICEÑO,7055,144319596,1,NO,antioquia,briceno,14431959.600000001
ANTIOQUIA,BURITICA,7863,144319596,1,NO,antioquia,buritica,14431959.600000001
ANTIOQUIA,CACERES,20161,144319596,1,NO,antioquia,caceres,14431959.600000001
ANTIOQUIA,CAICEDO,7102,144319596,1,NO,antioquia,caicedo,14431959.600000001
ANTIOQUIA,CALDAS,69944,824683400,1,SI,antioquia,caldas,82468340.0
ANTIOQUIA,CAMPAMENTO,7235,144319596,1,NO,antioquia,campamento,14431959.600000001
ANTIOQUIA,CAÑASGORDAS,14650,144319596,1,NO,antioquia,canasgordas,14431959.600000001
ANTIOQUIA,CARACOLI,5004,144319596,1,NO,antioquia,caracoli,14431959.600000001
ANTIOQUIA,CARAMANTA,5113,144319596,1,NO,antioquia,caramanta,14431959.600000001
ANTIOQUIA,CAREPA,48495,274894466,1,SI,antioquia,carepa,27489446.6
ANTIOQUIA,CARMEN DE VIBORAL,42630,274894466,1,SI,antioquia,carmen de viboral,27489446.6
ANTIOQUIA,CAROLINA,4369,144319596,1,NO,antioquia,carolina,14431959.600000001
ANTIOQUIA,CAUCASIA,74524,824683400,1,SI,antioquia,caucasia,82468340.0
ANTIOQUIA,CHIGORODO,51968,824683400,1,SI,antioquia,chigorodo,82468340.0
ANTIOQUIA,CISNEROS,12514,144319596,1,NO,antioquia,cisneros,14431959.600000001
ANTIOQUIA,COCORNA,14338,144319596,1,NO,antioquia,cocorna,14431959.600000001
ANTIOQUIA,CONCEPCION,4453,144319596,1,NO,antioquia,concepcion,14431959.600000001
ANTIOQUIA,CONCORDIA,16565,144319596,1,NO,antioquia,concordia,14431959.600000001
ANTIOQUIA,COPACABANA,76053,824683400,1,SI,antioquia,copacabana,82468340.0
ANTIOQUIA,DABEIBA,20152,144319596,1,NO,antioquia,dabeiba,14431959.600000001
ANTIOQUIA,DON MATIAS,18303,144319596,1,NO,antioquia,don matias,14431959.600000001
ANTIOQUIA,EBEJICO,11679,144319596,1,NO,antioquia,ebejico,14431959.600000001
ANTIOQUIA,EL BAGRE,40718,274894466,1,SI,antioquia,el bagre,27489446.6
ANTIOQUIA,ENTRERRIOS,9625,144319596,1,NO,antioquia,entrerrios,14431959.600000001
ANTIOQUIA,ENVIGADO,244581,1647076017,1,SI,antioquia,envigado,164707601.70000002
ANTIOQUIA,FREDONIA,18348,144319596,1,NO,antioquia,fredonia,14431959.600000001
ANTIOQUIA,FRONTINO,18127,144319596,1,NO,antioquia,frontino,14431959.600000001
ANTIOQUIA,GIRALDO,4896,144319596,1,NO,antioquia,giraldo,14431959.600000001
ANTIOQUIA,GIRARDOTA,56565,824683400,1,SI,antioquia,girardota,82468340.0
ANTIOQUIA,GOMEZ PLATA,9135,144319596,1,NO,antioquia,gomez plata,14431959.600000001
ANTIOQUIA,GRANADA,10296,144319596,1,NO,antioquia,granada,14431959.600000001
ANTIOQUIA,GUADALUPE,5970,144319596,1,NO,antioquia,guadalupe,14431959.600000001
ANTIOQUIA,GUARNE,40480,274894466,1,SI,antioquia,guarne,27489446.6
ANTIOQUIA,GUATAPE,7895,144319596,1,NO,antioquia,guatape,14431959.600000001
ANTIOQUIA,HELICONIA,6120,144319596,1,NO,antioquia,heliconia,14431959.600000001
ANTIOQUIA,HISPANIA,5379,144319596,1,NO,antioquia,hispania,14431959.600000001
ANTIOQUIA,ITAGUI,264607,1862410015,1,SI,antioquia,itagui,186241001.5
ANTIOQUIA,ITUANGO,18255,144319596,1,NO,antioquia,ituango,14431959.600000001
ANTIOQUIA,JARDIN,13225,144319596,1,NO,antioquia,jardin,14431959.600000001
ANTIOQUIA,JERICO,11620,144319596,1,NO,antioquia,jerico,14431959.600000001
ANTIOQUIA,LA CEJA,55073,824683400,1,SI,antioquia,la ceja,82468340.0
ANTIOQUIA,LA ESTRELLA,63920,824683400,1,SI,antioquia,la estrella,82468340.0
ANTIOQUIA,LA PINTADA,7464,144319596,1,NO,antioquia,la pintada,14431959.600000001
ANTIOQUIA,LA UNION,19341,144319596,1,NO,antioquia,la union,14431959.600000001
ANTIOQUIA,LIBORINA,9637,144319596,1,NO,antioquia,liborina,14431959.600000001
ANTIOQUIA,MACEO,8342,144319596,1,NO,antioquia,maceo,14431959.600000001
ANTIOQUIA,MARINILLA,47880,274894466,1,SI,antioquia,marinilla,27489446.6
ANTIOQUIA,MEDELLIN,1805666,2630764028,1,SI,antioquia,medellin,263076402.8
ANTIOQUIA,MONTEBELLO,6512,144319596,1,NO,antioquia,montebello,14431959.600000001
ANTIOQUIA,MURINDO,3411,144319596,1,NO,antioquia,murindo,14431959.600000001
ANTIOQUIA,MUTATA,15969,144319596,1,NO,antioquia,mutata,14431959.600000001
ANTIOQUIA,NARIÑO,9169,144319596,1,NO,antioquia,narino,14431959.600000001
ANTIOQUIA,NECHI,20960,144319596,1,NO,antioquia,nechi,14431959.600000001
ANTIOQUIA,NECOCLI,38194,274894466,1,SI,antioquia,necocli,27489446.6
ANTIOQUIA,OLAYA,2942,144319596,1,NO,antioquia,olaya,14431959.600000001
ANTIOQUIA,PEÑOL,18075,144319596,1,NO,antioquia,penol,14431959.600000001
ANTIOQUIA,PEQUE,6662,144319596,1,NO,antioquia,peque,14431959.600000001
ANTIOQUIA,PUEBLORRICO,7608,144319596,1,NO,antioquia,pueblorrico,14431959.600000001
ANTIOQUIA,PUERTO BERRIO,36021,274894466,1,SI,antioquia,puerto berrio,27489446.6
ANTIOQUIA,PUERTO NARE-LA MAGDALENA,12536,144319596,1,NO,antioquia,puerto nare-la magdalena,14431959.600000001
ANTIOQUIA,PUERTO TRIUNFO,15368,144319596,1,NO,antioquia,puerto triunfo,14431959.600000001
ANTIOQUIA,REMEDIOS,21873,144319596,1,NO,antioquia,remedios,14431959.600000001
ANTIOQUIA,RETIRO,19933,144319596,1,NO,antioquia,retiro,14431959.600000001
ANTIOQUIA,RIONEGRO,119671,1647076017,1,SI,antioquia,rionegro,164707601.70000002
ANTIOQUIA,SABANALARGA,7711,144319596,1,NO,antioquia,sabanalarga,14431959.600000001
ANTIOQUIA,SABANETA,92391,824683400,1,SI,antioquia,sabaneta,82468340.0
ANTIOQUIA,SALGAR,14356,144319596,1,NO,antioquia,salgar,14431959.600000001
ANTIOQUIA,SAN ANDRES,5858,144319596,1,NO,antioquia,san andres,14431959.600000001
ANTIOQUIA,SAN CARLOS,15276,144319596,1,NO,antioquia,san carlos,14431959.600000001
ANTIOQUIA,SAN FRANCISCO,6832,144319596,1,NO,antioquia,san francisco,14431959.600000001
ANTIOQUIA,SAN JERONIMO,13343,144319596,1,NO,antioquia,san jeronimo,14431959.600000001
ANTIOQUIA,SAN JOSE DE LA MONTAÑA,3348,144319596,1,NO,antioquia,san jose de la montana,14431959.600000001
ANTIOQUIA,SAN JUAN DE URABA,20629,144319596,1,NO,antioquia,san juan de uraba,14431959.600000001
ANTIOQUIA,SAN LUIS,12143,144319596,1,NO,antioquia,san luis,14431959.600000001
ANTIOQUIA,SAN PEDRO,22939,144319596,1,NO,antioquia,san pedro,14431959.600000001
ANTIOQUIA,SAN PEDRO DE URABA,29273,274894466,1,SI,antioquia,san pedro de uraba,27489446.6
ANTIOQUIA,SAN RAFAEL,13422,144319596,1,NO,antioquia,san rafael,14431959.600000001
ANTIOQUIA,SAN ROQUE,16124,144319596,1,NO,antioquia,san roque,14431959.600000001
ANTIOQUIA,SAN VICENTE,17191,144319596,1,NO,antioquia,san vicente,14431959.600000001
ANTIOQUIA,SANTA BARBARA,22828,144319596,1,NO,antioquia,santa barbara,14431959.600000001
ANTIOQUIA,SANTA ROSA DE OSOS,28716,274894466,1,SI,antioquia,santa rosa de osos,27489446.6
ANTIOQUIA,SANTO DOMINGO,9605,144319596,1,NO,antioquia,santo domingo,14431959.600000001
ANTIOQUIA,SANTUARIO,29423,274894466,1,SI,antioquia,santuario,27489446.6
ANTIOQUIA,SEGOVIA,30417,274894466,1,SI,antioquia,segovia,27489446.6
ANTIOQUIA,SONSON,27607,274894466,1,SI,antioquia,sonson,27489446.6
ANTIOQUIA,SOPETRAN,13377,144319596,1,NO,antioquia,sopetran,14431959.600000001
ANTIOQUIA,TAMESIS,15192,144319596,1,NO,antioquia,tamesis,14431959.600000001
ANTIOQUIA,TARAZA,25831,274894466,1,SI,antioquia,taraza,27489446.6
ANTIOQUIA,TARSO,6173,144319596,1,NO,antioquia,tarso,14431959.600000001
ANTIOQUIA,TITIRIBI,8821,144319596,1,NO,antioquia,titiribi,14431959.600000001
ANTIOQUIA,TOLEDO,4684,144319596,1,NO,antioquia,toledo,14431959.600000001
ANTIOQUIA,TURBO,94586,824683400,1,SI,antioquia,turbo,82468340.0
ANTIOQUIA,URAMITA,6629,144319596,1,NO,antioquia,uramita,14431959.600000001
ANTIOQUIA,URRAO,25612,274894466,1,SI,antioquia,urrao,27489446.6
ANTIOQUIA,VALDIVIA,12666,144319596,1,NO,antioquia,valdivia,14431959.600000001
ANTIOQUIA,VALPARAISO,5800,144319596,1,NO,antioquia,valparaiso,14431959.600000001
ANTIOQUIA,VEGACHI,12087,144319596,1,NO,antioquia,vegachi,14431959.600000001
ANTIOQUIA,VENECIA,11554,144319596,1,NO,antioquia,venecia,14431959.600000001
ANTIOQUIA,VIGIA DEL FUERTE,6516,144319596,1,NO,antioquia,vigia del fuerte,14431959.600000001
ANTIOQUIA,YALI,6476,144319596,1,NO,antioquia,yali,14431959.600000001
ANTIOQUIA,YARUMAL,35214,274894466,1,SI,antioquia,yarumal,27489446.6
ANTIOQUIA,YOLOMBO,16959,144319596,1,NO,antioquia,yolombo,14431959.600000001
ANTIOQUIA,YONDO-CASABE,15598,144319596,1,NO,antioquia,yondo-casabe,14431959.600000001
ANTIOQUIA,ZARAGOZA,21017,144319596,1,NO,antioquia,zaragoza,14431959.600000001
ARAUCA,ARAUCA,82554,824683400,1,SI,arauca,arauca,82468340.0
ARAUCA,ARAUQUITA,34840,274894466,1,SI,arauca,arauquita,27489446.6
ARAUCA,CRAVO NORTE,3939,144319596,1,NO,arauca,cravo norte,14431959.600000001
ARAUCA,FORTUL,13653,144319596,1,NO,arauca,fortul,14431959.600000001
ARAUCA,PUERTO RONDON,3983,144319596,1,NO,arauca,puerto rondon,14431959.600000001
ARAUCA,SARAVENA,39574,274894466,1,SI,arauca,saravena,27489446.6
ARAUCA,TAME,38851,274894466,1,SI,arauca,tame,27489446.6
ATLANTICO,BARANOA,51710,824683400,1,SI,atlantico,baranoa,82468340.0
ATLANTICO,BARRANQUILLA,1160206,2630764028,1,SI,atlantico,barranquilla,263076402.8
ATLANTICO,CAMPO DE LA CRUZ,23116,144319596,1,NO,atlantico,campo de la cruz,14431959.600000001
ATLANTICO,CANDELARIA,14430,144319596,1,NO,atlantico,candelaria,14431959.600000001
ATLANTICO,GALAPA,43134,274894466,1,SI,atlantico,galapa,27489446.6
ATLANTICO,JUAN DE ACOSTA,18845,144319596,1,NO,atlantico,juan de acosta,14431959.600000001
ATLANTICO,LURUACO,26115,274894466,1,SI,atlantico,luruaco,27489446.6
ATLANTICO,MALAMBO,90538,824683400,1,SI,atlantico,malambo,82468340.0
ATLANTICO,MANATI,16602,144319596,1,NO,atlantico,manati,14431959.600000001
ATLANTICO,PALMAR DE VARELA,22801,144319596,1,NO,atlantico,palmar de varela,14431959.600000001
ATLANTICO,PIOJO,5818,144319596,1,NO,atlantico,piojo,14431959.600000001
ATLANTICO,POLONUEVO,14563,144319596,1,NO,atlantico,polonuevo,14431959.600000001
ATLANTICO,PONEDERA,20358,144319596,1,NO,atlantico,ponedera,14431959.600000001
ATLANTICO,PUERTO COLOMBIA,37855,274894466,1,SI,atlantico,puerto colombia,27489446.6
ATLANTICO,REPELON,21424,144319596,1,NO,atlantico,repelon,14431959.600000001
ATLANTICO,SABANAGRANDE,25775,274894466,1,SI,atlantico,sabanagrande,27489446.6
ATLANTICO,SABANALARGA,74771,824683400,1,SI,atlantico,sabanalarga,82468340.0
ATLANTICO,SANTA LUCIA,12881,144319596,1,NO,atlantico,santa lucia,14431959.600000001
ATLANTICO,SANTO TOMAS,27685,274894466,1,SI,atlantico,santo tomas,27489446.6
ATLANTICO,SOLEDAD,326167,1862410015,1,SI,atlantico,soledad,186241001.5
ATLANTICO,SUAN,11609,144319596,1,NO,atlantico,suan,14431959.600000001
ATLANTICO,TUBARA,10389,144319596,1,NO,atlantico,tubara,14431959.600000001
ATLANTICO,USIACURI,8841,144319596,1,NO,atlantico,usiacuri,14431959.600000001
BOGOTA. D.C.,BOGOTA. D.C.,6044205,5257463395,1,SI,bogota. d.c.,bogota. d.c.,525746339.5
BOLIVAR,ACHI,18442,144319596,1,NO,bolivar,achi,14431959.600000001
BOLIVAR,ALTOS DEL ROSARIO,8136,144319596,1,NO,bolivar,altos del rosario,14431959.600000001
BOLIVAR,ARENAL,6764,144319596,1,NO,bolivar,arenal,14431959.600000001
BOLIVAR,ARJONA,58659,824683400,1,SI,bolivar,arjona,82468340.0
BOLIVAR,ARROYO HONDO,10066,144319596,1,NO,bolivar,arroyo hondo,14431959.600000001
BOLIVAR,BARRANCO DE LOBA,12581,144319596,1,NO,bolivar,barranco de loba,14431959.600000001
BOLIVAR,CALAMAR,20327,144319596,1,NO,bolivar,calamar,14431959.600000001
BOLIVAR,CANTAGALLO,8098,144319596,1,NO,bolivar,cantagallo,14431959.600000001
BOLIVAR,CARTAGENA,838717,2465931344,1,SI,bolivar,cartagena,246593134.4
BOLIVAR,CICUCO,11252,144319596,1,NO,bolivar,cicuco,14431959.600000001
BOLIVAR,CLEMENCIA,12408,144319596,1,NO,bolivar,clemencia,14431959.600000001
BOLIVAR,CORDOBA,15209,144319596,1,NO,bolivar,cordoba,14431959.600000001
BOLIVAR,EL CARMEN DE BOLIVAR,60573,824683400,1,SI,bolivar,el carmen de bolivar,82468340.0
BOLIVAR,EL GUAMO,8515,144319596,1,NO,bolivar,el guamo,14431959.600000001
BOLIVAR,EL PEÑON,6561,144319596,1,NO,bolivar,el penon,14431959.600000001
BOLIVAR,HATILLO DE LOBA,11881,144319596,1,NO,bolivar,hatillo de loba,14431959.600000001
BOLIVAR,MAGANGUE,102903,1647076017,1,SI,bolivar,magangue,164707601.70000002
BOLIVAR,MAHATES,22257,144319596,1,NO,bolivar,mahates,14431959.600000001
BOLIVAR,MARGARITA,10561,144319596,1,NO,bolivar,margarita,14431959.600000001
BOLIVAR,MARIA LA BAJA,44166,274894466,1,SI,bolivar,maria la baja,27489446.6
BOLIVAR,MOMPOS,38769,274894466,1,SI,bolivar,mompos,27489446.6
BOLIVAR,MONTECRISTO,9851,144319596,1,NO,bolivar,montecristo,14431959.600000001
BOLIVAR,MORALES,12549,144319596,1,NO,bolivar,morales,14431959.600000001
BOLIVAR,NOROSI,4899,144319596,1,NO,bolivar,norosi,14431959.600000001
BOLIVAR,PINILLOS,18760,144319596,1,NO,bolivar,pinillos,14431959.600000001
BOLIVAR,REGIDOR,5389,144319596,1,NO,bolivar,regidor,14431959.600000001
BOLIVAR,RIOVIEJO,6856,144319596,1,NO,bolivar,rioviejo,14431959.600000001
BOLIVAR,SAN CRISTOBAL,7917,144319596,1,NO,bolivar,san cristobal,14431959.600000001
BOLIVAR,SAN ESTANISLAO,16417,144319596,1,NO,bolivar,san estanislao,14431959.600000001
BOLIVAR,SAN FERNANDO,10027,144319596,1,NO,bolivar,san fernando,14431959.600000001
BOLIVAR,SAN JACINTO,22004,144319596,1,NO,bolivar,san jacinto,14431959.600000001
BOLIVAR,SAN JACINTO DEL CAUCA,7386,144319596,1,NO,bolivar,san jacinto del cauca,14431959.600000001
BOLIVAR,SAN JUAN NEPOMUCENO,33018,274894466,1,SI,bolivar,san juan nepomuceno,27489446.6
BOLIVAR,SAN MARTIN DE LOBA,12700,144319596,1,NO,bolivar,san martin de loba,14431959.600000001
BOLIVAR,SAN PABLO,20597,144319596,1,NO,bolivar,san pablo,14431959.600000001
BOLIVAR,SANTA CATALINA,14186,144319596,1,NO,bolivar,santa catalina,14431959.600000001
BOLIVAR,SANTA ROSA,16896,144319596,1,NO,bolivar,santa rosa,14431959.600000001
BOLIVAR,SANTA ROSA DEL SUR,25434,274894466,1,SI,bolivar,santa rosa del sur,27489446.6
BOLIVAR,SIMITI,13502,144319596,1,NO,bolivar,simiti,14431959.600000001
BOLIVAR,SOPLAVIENTO,8906,144319596,1,NO,bolivar,soplaviento,14431959.600000001
BOLIVAR,TALAIGUA NUEVO,10255,144319596,1,NO,bolivar,talaigua nuevo,14431959.600000001
BOLIVAR,TIQUISIO (PTO. RICO),14987,144319596,1,NO,bolivar,tiquisio (pto. rico),14431959.600000001
BOLIVAR,TURBACO,74108,824683400,1,SI,bolivar,turbaco,82468340.0
BOLIVAR,TURBANA,16437,144319596,1,NO,bolivar,turbana,14431959.600000001
BOLIVAR,VILLANUEVA,17368,144319596,1,NO,bolivar,villanueva,14431959.600000001
BOLIVAR,ZAMBRANO,10081,144319596,1,NO,bolivar,zambrano,14431959.600000001
BOYACA,ALMEIDA,2014,144319596,1,NO,boyaca,almeida,14431959.600000001
BOYACA,AQUITANIA (PUEBLOVIEJO),13132,144319596,1,NO,boyaca,aquitania (puebloviejo),14431959.600000001
BOYACA,ARCABUCO,5170,144319596,1,NO,boyaca,arcabuco,14431959.600000001
BOYACA,BELEN,6858,144319596,1,NO,boyaca,belen,14431959.600000001
BOYACA,BERBEO,1428,144319596,1,NO,boyaca,berbeo,14431959.600000001
BOYACA,BETEITIVA,1907,144319596,1,NO,boyaca,beteitiva,14431959.600000001
BOYACA,BOAVITA,5052,144319596,1,NO,boyaca,boavita,14431959.600000001
BOYACA,BOYACA,4469,144319596,1,NO,boyaca,boyaca,14431959.600000001
BOYACA,BRICEÑO,2472,144319596,1,NO,boyaca,briceno,14431959.600000001
BOYACA,BUENAVISTA,5052,144319596,1,NO,boyaca,buenavista,14431959.600000001
BOYACA,BUSBANZA,999,144319596,1,NO,boyaca,busbanza,14431959.600000001
BOYACA,CALDAS,3246,144319596,1,NO,boyaca,caldas,14431959.600000001
BOYACA,CAMPOHERMOSO,2488,144319596,1,NO,boyaca,campohermoso,14431959.600000001
BOYACA,CERINZA,3585,144319596,1,NO,boyaca,cerinza,14431959.600000001
BOYACA,CHINAVITA,3098,144319596,1,NO,boyaca,chinavita,14431959.600000001
BOYACA,CHIQUINQUIRA,43749,274894466,1,SI,boyaca,chiquinquira,27489446.6
BOYACA,CHIQUIZA,4667,144319596,1,NO,boyaca,chiquiza,14431959.600000001
BOYACA,CHISCAS,3387,144319596,1,NO,boyaca,chiscas,14431959.600000001
BOYACA,CHITA,6394,144319596,1,NO,boyaca,chita,14431959.600000001
BOYACA,CHITARAQUE,5728,144319596,1,NO,boyaca,chitaraque,14431959.600000001
BOYACA,CHIVATA,3094,144319596,1,NO,boyaca,chivata,14431959.600000001
BOYACA,CHIVOR,1870,144319596,1,NO,boyaca,chivor,14431959.600000001
BOYACA,CIENEGA,3893,144319596,1,NO,boyaca,cienega,14431959.600000001
BOYACA,COMBITA,9796,144319596,1,NO,boyaca,combita,14431959.600000001
BOYACA,COPER,3242,144319596,1,NO,boyaca,coper,14431959.600000001
BOYACA,CORRALES,2354,144319596,1,NO,boyaca,corrales,14431959.600000001
BOYACA,COVARACHIA,3297,144319596,1,NO,boyaca,covarachia,14431959.600000001
BOYACA,CUBARA,6625,144319596,1,NO,boyaca,cubara,14431959.600000001
BOYACA,CUCAITA,3378,144319596,1,NO,boyaca,cucaita,14431959.600000001
BOYACA,CUITIVA,1850,144319596,1,NO,boyaca,cuitiva,14431959.600000001
BOYACA,DUITAMA,94696,824683400,1,SI,boyaca,duitama,82468340.0
BOYACA,EL COCUY,3486,144319596,1,NO,boyaca,el cocuy,14431959.600000001
BOYACA,EL ESPINO,2285,144319596,1,NO,boyaca,el espino,14431959.600000001
BOYACA,FIRAVITOBA,6056,144319596,1,NO,boyaca,firavitoba,14431959.600000001
BOYACA,FLORESTA,3420,144319596,1,NO,boyaca,floresta,14431959.600000001
BOYACA,GACHANTIVA,3051,144319596,1,NO,boyaca,gachantiva,14431959.600000001
BOYACA,GAMEZA,4124,144319596,1,NO,boyaca,gameza,14431959.600000001
BOYACA,GARAGOA,12206,144319596,1,NO,boyaca,garagoa,14431959.600000001
BOYACA,GUACAMAYAS,1626,144319596,1,NO,boyaca,guacamayas,14431959.600000001
BOYACA,GUATEQUE,9213,144319596,1,NO,boyaca,guateque,14431959.600000001
BOYACA,GUAYATA,3928,144319596,1,NO,boyaca,guayata,14431959.600000001
BOYACA,GUICAN,3141,144319596,1,NO,boyaca,guican,14431959.600000001
BOYACA,IZA,2285,144319596,1,NO,boyaca,iza,14431959.600000001
BOYACA,JENESANO,6138,144319596,1,NO,boyaca,jenesano,14431959.600000001
BOYACA,JERICO,3369,144319596,1,NO,boyaca,jerico,14431959.600000001
BOYACA,LA CAPILLA,2541,144319596,1,NO,boyaca,la capilla,14431959.600000001
BOYACA,LA UVITA,2491,144319596,1,NO,boyaca,la uvita,14431959.600000001
BOYACA,LA VICTORIA,1558,144319596,1,NO,boyaca,la victoria,14431959.600000001
BOYACA,LABRANZAGRANDE,3122,144319596,1,NO,boyaca,labranzagrande,14431959.600000001
BOYACA,MACANAL,3686,144319596,1,NO,boyaca,macanal,14431959.600000001
BOYACA,MARIPI,6265,144319596,1,NO,boyaca,maripi,14431959.600000001
BOYACA,MIRAFLORES,7683,144319596,1,NO,boyaca,miraflores,14431959.600000001
BOYACA,MONGUA,4084,144319596,1,NO,boyaca,mongua,14431959.600000001
BOYACA,MONGUI,3941,144319596,1,NO,boyaca,mongui,14431959.600000001
BOYACA,MONIQUIRA,19127,144319596,1,NO,boyaca,moniquira,14431959.600000001
BOYACA,MOTAVITA,5747,144319596,1,NO,boyaca,motavita,14431959.600000001
BOYACA,MUZO,7717,144319596,1,NO,boyaca,muzo,14431959.600000001
BOYACA,NOBSA,13082,144319596,1,NO,boyaca,nobsa,14431959.600000001
BOYACA,NUEVO COLON,4801,144319596,1,NO,boyaca,nuevo colon,14431959.600000001
BOYACA,OICATA,2853,144319596,1,NO,boyaca,oicata,14431959.600000001
BOYACA,OTANCHE,7012,144319596,1,NO,boyaca,otanche,14431959.600000001
BOYACA,PACHAVITA,2007,144319596,1,NO,boyaca,pachavita,14431959.600000001
BOYACA,PAEZ,2487,144319596,1,NO,boyaca,paez,14431959.600000001
BOYACA,PAIPA,29325,274894466,1,SI,boyaca,paipa,27489446.6
BOYACA,PAJARITO,1759,144319596,1,NO,boyaca,pajarito,14431959.600000001
BOYACA,PANQUEBA,1589,144319596,1,NO,boyaca,panqueba,14431959.600000001
BOYACA,PAUNA,6999,144319596,1,NO,boyaca,pauna,14431959.600000001
BOYACA,PAYA,1734,144319596,1,NO,boyaca,paya,14431959.600000001
BOYACA,PAZ DE RIO,4151,144319596,1,NO,boyaca,paz de rio,14431959.600000001
BOYACA,PESCA,6515,144319596,1,NO,boyaca,pesca,14431959.600000001
BOYACA,PISBA,1189,144319596,1,NO,boyaca,pisba,14431959.600000001
BOYACA,PUERTO BOYACA,38741,274894466,1,SI,boyaca,puerto boyaca,27489446.6
BOYACA,QUIPAMA,5074,144319596,1,NO,boyaca,quipama,14431959.600000001
BOYACA,RAMIRIQUI,9203,144319596,1,NO,boyaca,ramiriqui,14431959.600000001
BOYACA,RAQUIRA,5171,144319596,1,NO,boyaca,raquira,14431959.600000001
BOYACA,RONDON,2339,144319596,1,NO,boyaca,rondon,14431959.600000001
BOYACA,SABOYA,10456,144319596,1,NO,boyaca,saboya,14431959.600000001
BOYACA,SACHICA,3969,144319596,1,NO,boyaca,sachica,14431959.600000001
BOYACA,SAMACA,15738,144319596,1,NO,boyaca,samaca,14431959.600000001
BOYACA,SAN EDUARDO,1487,144319596,1,NO,boyaca,san eduardo,14431959.600000001
BOYACA,SAN JOSE DE PARE,5683,144319596,1,NO,boyaca,san jose de pare,14431959.600000001
BOYACA,SAN LUIS DE GACENO,4211,144319596,1,NO,boyaca,san luis de gaceno,14431959.600000001
BOYACA,SAN MATEO,3635,144319596,1,NO,boyaca,san mateo,14431959.600000001
BOYACA,SAN MIGUEL DE SEMA,2757,144319596,1,NO,boyaca,san miguel de sema,14431959.600000001
BOYACA,SAN PABLO DE BORBUR,5854,144319596,1,NO,boyaca,san pablo de borbur,14431959.600000001
BOYACA,SANTA MARIA,3270,144319596,1,NO,boyaca,santa maria,14431959.600000001
BOYACA,SANTA ROSA DE VITERBO,8741,144319596,1,NO,boyaca,santa rosa de viterbo,14431959.600000001
