Nombre,Cargo,Sexo,Departamento,Ciudades,Tipo de Agrupación,Nombre de Agrupación,Contar_x,201 - Gastos de Administración,202 - Gastos de oficina y adquisiciones,203 - Inversión en materiales y publicaciones,204 - Actos públicos,205 - Servicio de transporte y correo,206 - Gastos de capacitación e investigación politica,207 - Gastos judiciales y de rendición de cuentas,208 - Gastos de propaganda electoral,209 - Costos financieros,211 - Otros gastos,Total de Gastos,proportion 201 - Gastos de Administración,proportion 202 - Gastos de oficina y adquisiciones,proportion 203 - Inversión en materiales y publicaciones,proportion 204 - Actos públicos,proportion 205 - Servicio de transporte y correo,proportion 206 - Gastos de capacitación e investigación politica,proportion 207 - Gastos judiciales y de rendición de cuentas,proportion 208 - Gastos de propaganda electoral,proportion 209 - Costos financieros,proportion 211 - Otros gastos,Contar_y,101 - Recursos propios y familiares,102 - Donaciones de particulares,106 - Recursos de origen privado destinado por los partidos,107 - Rendimientos financieros,104 - Ingresos de actos públicos del partido,103 - Créditos de entidades financieras,105 - Financiación estatal - Anticipos,Total de Ingresos,proportion 101 - Recursos propios y familiares,proportion 102 - Donaciones de particulares,proportion 106 - Recursos de origen privado destinado por los partidos,proportion 107 - Rendimientos financieros,proportion 104 - Ingresos de actos públicos del partido,proportion 103 - Créditos de entidades financieras,proportion 105 - Financiación estatal - Anticipos,departamento_normalizado,ciudad_normalizado,DEPARTAMENTO,MUNICIPIO,TOTAL,TOPE GASTOS,MAX_CURUL,GERENTE DE CAMPAÑA,TOPE DONACIONES,Indice_Gastos,Indice_Donaciones,Indice_Cumplimiento_Total
martha_isabel_alzate_hincapie,Alcaldia_fun,F,Risaralda,Pereira,Agrupacion Politica,PARTIDO POLITICO DIGNIDAD & COMPROMISO,50.0,24086666.0,2830000.0,3614050.0,0.0,12866667.0,0.0,15600000.0,270894872.0,694592.0,0.0,330586847.0,0.07286032768266791,0.008560534170314405,0.010932225624814407,0.0,0.03892068639984337,0.0,0.0471888102674575,0.8194363280278965,0.002101087827006015,0.0,32.0,185411167.0,139418239.0,0.0,0.0,0.0,0.0,0.0,324829406.0,0.5707955116600496,0.42920448833995034,0.0,0.0,0.0,0.0,0.0,risaralda,pereira,RISARALDA,PEREIRA,443268.0,1862410015.0,1.0,SI,186241001.5,0.17750486967822712,0.7485904708260496,0.46304767025213833
martha_isabel_figueroa_diaz,Alcaldia_fun,F,Santander,Betulia,Coalicion Politica,BETULIA UNIDOS SI PODEMOS,40.0,7200000.0,0.0,0.0,1833333000.0,10000000.0,0.0,2000000.0,10115000.0,0.0,0.0,1862648000.0,0.0038654646503257727,0.0,0.0,0.9842616533021805,0.00536870090323024,0.0,0.001073740180646048,0.005430440963617388,0.0,0.0,4.0,76336000.0,0.0,0.0,0.0,0.0,0.0,0.0,76336000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,santander,betulia,SANTANDER,BETULIA,4352.0,144319596.0,1.0,NO,14431959.600000001,12.906410852203328,0.0,6.453205426101664
martha_isabel_ordoñez_vera,Alcaldia_fun,F,Santander,Páramo,Grupo Politico,LO NUESTRO,3.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,5000000.0,0.0,0.0,5500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.9090909090909091,0.0,0.0,1.0,5500000.0,0.0,0.0,0.0,0.0,0.0,0.0,5500000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,santander,paramo,SANTANDER,PARAMO,3882.0,144319596.0,1.0,NO,14431959.600000001,0.03810986277982652,0.0,0.01905493138991326
martha_johana_meza_torres,Alcaldia_fun,F,Norte de Santander,Lourdes,Coalicion Politica,POR AMOR A LOURDES,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1720962.0,0.0,0.0,2720962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367517076680968,0.632482923319032,0.0,0.0,1.0,2720962.0,0.0,0.0,0.0,0.0,0.0,0.0,2720962.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,norte de santander,lourdes,NORTE DE SANTANDER,LOURDES,3694.0,144319596.0,1.0,NO,14431959.600000001,0.018853725172567695,0.0,0.009426862586283847
martha_libia_parra_gil,Alcaldia_fun,F,Antioquia,Armenia,Agrupacion Politica,"PARTIDO DE LA UNION POR LA GENTE ""PARTIDO DE LA U""",42.0,13446738.0,0.0,0.0,8716500.0,5453500.0,0.0,15000000.0,10850000.0,0.0,0.0,53466738.0,0.2514972579774738,0.0,0.0,0.1630265904757459,0.10199799359369932,0.0,0.2805482541313816,0.2029299038216994,0.0,0.0,1.0,52500000.0,0.0,0.0,0.0,0.0,0.0,0.0,52500000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,antioquia,armenia,ANTIOQUIA,ARMENIA,4672.0,144319596.0,1.0,NO,14431959.600000001,0.370474554266352,0.0,0.185237277133176
martha_ligia_gamarra_verdooren,Alcaldia_fun,F,Cesar,La Gloria,Agrupacion Politica,MOVIMIENTO ALIANZA DEMOCRATICA AMPLIA,24.0,34800000.0,3300000.0,14000000.0,0.0,9000000.0,0.0,6600000.0,0.0,0.0,0.0,67700000.0,0.5140324963072378,0.04874446085672083,0.206794682422452,0.0,0.1329394387001477,0.0,0.09748892171344166,0.0,0.0,0.0,5.0,25500000.0,40000000.0,0.0,0.0,0.0,0.0,0.0,65500000.0,0.3893129770992366,0.6106870229007634,0.0,0.0,0.0,0.0,0.0,cesar,la gloria,CESAR,LA GLORIA,11493.0,144319596.0,1.0,NO,14431959.600000001,0.4690977654898646,2.7716263839873827,1.6203620747386236
martha_lucia_agredo_ceron,Alcaldia_fun,F,Cauca,Popayán,Agrupacion Politica,PARTIDO ALIANZA VERDE,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10500000.0,0.0,0.0,0.0,10500000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,10500000.0,0.0,0.0,0.0,0.0,0.0,10500000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cauca,popayan,CAUCA,POPAYAN,260514.0,1862410015.0,1.0,SI,186241001.5,0.0056378562805355185,0.05637856280535519,0.031008209542945357
martha_lucia_amaya_diaz,Alcaldia_fun,F,Tolima,Mariquita,Coalicion Politica,SIEMPRE CON LA GENTE,18.0,0.0,3600000.0,5505000.0,5345000.0,3000000.0,0.0,9000000.0,17920380.0,174347.0,0.0,44544727.0,0.0,0.08081764649719371,0.12358365110195871,0.11999175570208344,0.06734803874766142,0.0,0.20204411624298427,0.4023008155376056,0.003913976170512842,0.0,18.0,2000000.0,53600000.0,0.0,187.0,0.0,0.0,0.0,55600187.0,0.035971102039638825,0.9640255346623204,0.0,3.36329804070623e-06,0.0,0.0,0.0,tolima,mariquita,TOLIMA,MARIQUITA,30298.0,274894466.0,1.0,SI,27489446.6,0.1620430110804777,1.9498391793743857,1.0559410952274317
martha_luz_lopez_castillo,Alcaldia_fun,F,Magdalena,Plato,Agrupacion Politica,PARTIDO LIBERAL COLOMBIANO,5.0,0.0,0.0,0.0,0.0,0.0,0.0,28000000.0,25000000.0,0.0,0.0,53000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5283018867924528,0.4716981132075472,0.0,0.0,3.0,45000000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,49000000.0,0.9183673469387755,0.08163265306122448,0.0,0.0,0.0,0.0,0.0,magdalena,plato,MAGDALENA,PLATO,43231.0,274894466.0,1.0,SI,27489446.6,0.19280126213963142,0.14551038652047654,0.169155824330054
martha_patricia_acero_arguello,Alcaldia_fun,F,Boyacá,Monguí,Agrupacion Politica,"PARTIDO DE LA UNION POR LA GENTE ""PARTIDO DE LA U""",6.0,1200000.0,0.0,0.0,4900000.0,0.0,0.0,1200000.0,1600000.0,0.0,11100000.0,20000000.0,0.06,0.0,0.0,0.245,0.0,0.0,0.06,0.08,0.0,0.555,2.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,boyaca,mongui,BOYACA,MONGUI,3941.0,144319596.0,1.0,NO,14431959.600000001,0.13858131919936917,0.0,0.06929065959968458
martha_patricia_parra_vargas,Alcaldia_fun,F,Santander,El Playón,Coalicion Politica,LA FUERZA DEL CAMBIO,22.0,7250000.0,208000.0,0.0,0.0,5542400.0,0.0,2100000.0,3000000.0,0.0,0.0,18100400.0,0.40054363439482,0.011491458752292768,0.0,0.0,0.3062031778303242,0.0,0.1160195354798789,0.16574219354268413,0.0,0.0,7.0,3800400.0,14300000.0,0.0,0.0,0.0,0.0,0.0,18100400.0,0.20996221077987226,0.7900377892201277,0.0,0.0,0.0,0.0,0.0,santander,el playon,SANTANDER,EL PLAYON,12751.0,144319596.0,1.0,NO,14431959.600000001,0.12541886550181308,0.9908564322754894,0.5581376488886512
martin_alberto_duque_gallo,Alcaldia_fun,M,Antioquia,El Santuario,Coalicion Politica,UNIDOS CON LA GENTE PARA SEGUIR AVANZANDO,5.0,0.0,0.0,24980000.0,37000000.0,0.0,0.0,26000000.0,57000000.0,0.0,0.0,144980000.0,0.0,0.0,0.17229962753483238,0.2552076148434267,0.0,0.0,0.17933508070078633,0.3931576769209546,0.0,0.0,11.0,0.0,159980000.0,0.0,0.0,0.0,0.0,0.0,159980000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,antioquia,santuario,ANTIOQUIA,SANTUARIO,29423.0,274894466.0,1.0,SI,27489446.6,0.5274023959434673,5.8196879088864595,3.173545152414963
martin_alonso_arango_betancourt,Alcaldia_fun,M,Risaralda,Quinchía,Agrupacion Politica,"PARTIDO ALIANZA SOCIAL INDEPENDIENTE ""ASI""",4.0,0.0,1200000.0,0.0,0.0,10500000.0,0.0,1000000.0,0.0,0.0,0.0,12700000.0,0.0,0.09448818897637795,0.0,0.0,0.8267716535433071,0.0,0.07874015748031496,0.0,0.0,0.0,1.0,5000000.0,7700000.0,0.0,0.0,0.0,0.0,0.0,12700000.0,0.3937007874015748,0.6062992125984252,0.0,0.0,0.0,0.0,0.0,risaralda,quinchia,RISARALDA,QUINCHIA,21476.0,144319596.0,1.0,NO,14431959.600000001,0.08799913769159941,0.5335380789175712,0.3107686083045853
martin_david_charry_cuellar,Alcaldia_fun,M,Putumayo,Leguízamo,Agrupacion Politica,"MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL ""MAIS""",28.0,20500000.0,0.0,0.0,0.0,0.0,0.0,2000000.0,10000000.0,0.0,0.0,32500000.0,0.6307692307692307,0.0,0.0,0.0,0.0,0.0,0.06153846153846154,0.3076923076923077,0.0,0.0,1.0,30000000.0,0.0,0.0,0.0,0.0,0.0,0.0,30000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,putumayo,puerto leguizamo,PUTUMAYO,PUERTO LEGUIZAMO,15748.0,144319596.0,1.0,NO,14431959.600000001,0.22519464369897488,0.0,0.11259732184948744
martin_eduardo_moreno_roa,Alcaldia_fun,M,Cundinamarca,La Mesa,Agrupacion Politica,PARTIDO ALIANZA VERDE,24.0,4402156.0,902413.0,0.0,5947250.0,3871915.0,0.0,5000000.0,24500203.0,0.0,0.0,44623937.0,0.09865010341871001,0.020222621773601016,0.0,0.13327488338825863,0.0867676691099667,0.0,0.11204748697991394,0.5490372353295497,0.0,0.0,1.0,50000000.0,0.0,0.0,0.0,0.0,0.0,0.0,50000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cundinamarca,la mesa,CUNDINAMARCA,LA MESA,27017.0,274894466.0,1.0,SI,27489446.6,0.16233115802338488,0.0,0.08116557901169244
martin_elias_copete_robles,Alcaldia_fun,M,Cesar,Pueblo Bello,Agrupacion Politica,PARTIDO ALIANZA VERDE,6.0,11110000.0,9900000.0,0.0,7000000.0,35000000.0,0.0,8000000.0,6850000.0,0.0,0.0,77860000.0,0.14269201130233752,0.12715129720010274,0.0,0.08990495761623427,0.44952478808117136,0.0,0.10274852298998202,0.08797842281017211,0.0,0.0,9.0,57020000.0,21000000.0,0.0,0.0,0.0,0.0,0.0,78020000.0,0.730838246603435,0.269161753396565,0.0,0.0,0.0,0.0,0.0,cesar,pueblo bello,CESAR,PUEBLO BELLO,22152.0,144319596.0,1.0,NO,14431959.600000001,0.5394970756431441,1.455103851593376,0.9973004636182601
martin_emilio_quintero_castillo,Alcaldia_fun,M,Norte de Santander,Gramalote,Coalicion Politica,MAS POR GRAMALOTE,1.0,0.0,0.0,2150000.0,0.0,0.0,0.0,150000.0,2150000.0,0.0,0.0,4450000.0,0.0,0.0,0.48314606741573035,0.0,0.0,0.0,0.033707865168539325,0.48314606741573035,0.0,0.0,1.0,2300000.0,0.0,0.0,0.0,0.0,0.0,0.0,2300000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,norte de santander,gramalote,NORTE DE SANTANDER,GRAMALOTE,5802.0,144319596.0,1.0,NO,14431959.600000001,0.030834343521859636,0.0,0.015417171760929818
martin_emilio_ramirez_cardona,Alcaldia_fun,M,Caldas,Manizales,Agrupacion Politica,PARTIDO LIGA GOBERNANTES ANTICORRUPCION,10.0,3500000.0,0.0,23500000.0,0.0,0.0,0.0,0.0,1226691.0,0.0,2773309.0,31000000.0,0.11290322580645161,0.0,0.7580645161290323,0.0,0.0,0.0,0.0,0.03957067741935484,0.0,0.08946158064516128,5.0,0.0,29000000.0,0.0,0.0,0.0,0.0,0.0,29000000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,caldas,manizales,CALDAS,MANIZALES,344549.0,1862410015.0,1.0,SI,186241001.5,0.01664509949491439,0.15571222108145719,0.08617866028818578
martin_fernando_cadena_murillo,Alcaldia_fun,M,Tolima,Cunday,Agrupacion Politica,NUEVA FUERZA DEMOCRATICA,9.0,526700.0,0.0,0.0,0.0,0.0,0.0,0.0,2435000.0,24959.0,644005.0,3630664.0,0.14506988253388362,0.0,0.0,0.0,0.0,0.0,0.0,0.6706762179039426,0.006874500091443328,0.17737939947073042,2.0,0.0,0.0,3595000.0,0.0,0.0,0.0,0.0,3595000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,tolima,cunday,TOLIMA,CUNDAY,7267.0,144319596.0,1.0,NO,14431959.600000001,0.02515711033448292,0.0,0.01257855516724146
martin_fernando_de_jesus_nieto_nieto,Alcaldia_fun,M,Cundinamarca,Cajicá,Agrupacion Politica,PARTIDO POLITICO CREEMOS,37.0,15500000.0,0.0,0.0,3385000.0,0.0,0.0,3620000.0,15866400.0,286423.0,0.0,38657823.0,0.4009537733151709,0.0,0.0,0.08756313049495829,0.0,0.0,0.09364210705812379,0.410431803156634,0.00740918597511298,0.0,7.0,36280000.0,2380000.0,0.0,0.0,0.0,0.0,0.0,38660000.0,0.9384376616658044,0.061562338334195554,0.0,0.0,0.0,0.0,0.0,cundinamarca,cajica,CUNDINAMARCA,CAJICA,60003.0,824683400.0,1.0,SI,82468340.0,0.046875956276069095,0.02885955992323842,0.03786775809965376
martin_rafael_barrios_lara,Alcaldia_fun,M,Sucre,Sucre,Agrupacion Politica,PARTIDO POLITICO LA FUERZA DE LA PAZ,26.0,900000.0,0.0,0.0,0.0,0.0,0.0,500000.0,13755000.0,0.0,28845000.0,44000000.0,0.020454545454545454,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.31261363636363637,0.0,0.6555681818181818,2.0,45000000.0,0.0,0.0,0.0,0.0,0.0,0.0,45000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,sucre,sucre,SUCRE,SUCRE,21674.0,144319596.0,1.0,NO,14431959.600000001,0.30487890223861214,0.0,0.15243945111930607
martin_siagama_gutierrez,Alcaldia_fun,M,Risaralda,Pueblo Rico,Agrupacion Politica,"MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL ""MAIS""",7.0,6900000.0,1000000.0,14000000.0,1616999.0,8000000.0,0.0,7500000.0,14000880.0,0.0,0.0,53017879.0,0.1301447762555722,0.018861561776169884,0.2640618648663784,0.030499126530504926,0.15089249420935907,0.0,0.14146171332127414,0.2640784630407414,0.0,0.0,5.0,20017879.0,33000000.0,0.0,0.0,0.0,0.0,0.0,53017879.0,0.3775684613863938,0.6224315386136062,0.0,0.0,0.0,0.0,0.0,risaralda,pueblo rico,RISARALDA,PUEBLO RICO,11641.0,144319596.0,1.0,NO,14431959.600000001,0.36736438064862653,2.286591766789591,1.3269780737191088
martin_sierra_quiroz,Alcaldia_fun,M,Caldas,Manizales,Agrupacion Politica,PARTIDO COLOMBIA RENACIENTE,73.0,5980000.0,0.0,25080000.0,0.0,13839998.0,0.0,0.0,3500000.0,439348.8,9130200.0,57969546.8,0.10315761171346609,0.0,0.4326409534738678,0.0,0.23874600999985737,0.0,0.0,0.06037652859483801,0.007578958681802218,0.15749993753616856,2.0,0.0,4000000.0,0.0,0.0,0.0,54000000.0,0.0,58000000.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.9310344827586207,0.0,caldas,manizales,CALDAS,MANIZALES,344549.0,1862410015.0,1.0,SI,186241001.5,0.031126092714874064,0.021477547735373404,0.026301820225123736
marvin_mina,Alcaldia_fun,M,Cauca,Padilla,Agrupacion Politica,PARTIDO POLITICO LA FUERZA DE LA PAZ,1.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,6664000.0,10664000.0,0.0,0.0,0.0,0.37509377344336087,0.0,0.0,0.0,0.0,0.0,0.6249062265566392,1.0,6664000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,10664000.0,0.6249062265566392,0.37509377344336087,0.0,0.0,0.0,0.0,0.0,cauca,padilla,CAUCA,PADILLA,7315.0,144319596.0,1.0,NO,14431959.600000001,0.07389155939710364,0.2771626383987383,0.17552709889792095
mary_luz_bustillo_parra,Alcaldia_fun,F,Bolívar,El Guamo,Agrupacion Politica,PARTIDO POLITICO ESPERANZA DEMOCRATICA,3.0,0.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,bolivar,el guamo,BOLIVAR,EL GUAMO,8515.0,144319596.0,1.0,NO,14431959.600000001,0.017322664899921146,0.0,0.008661332449960573
mary_luz_corrales_malagon,Alcaldia_fun,F,La Guajira,Urumita,Agrupacion Politica,"PARTIDO DE LA UNION POR LA GENTE ""PARTIDO DE LA U""",12.0,16500000.0,0.0,0.0,37000000.0,0.0,0.0,3000000.0,0.0,0.0,0.0,56500000.0,0.2920353982300885,0.0,0.0,0.6548672566371682,0.0,0.0,0.05309734513274336,0.0,0.0,0.0,1.0,49500000.0,0.0,0.0,0.0,0.0,0.0,0.0,49500000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,la guajira,urumita,LA GUAJIRA,URUMITA,9331.0,144319596.0,1.0,NO,14431959.600000001,0.3914922267382179,0.0,0.19574611336910894
mary_luz_moreno_bertoletti,Alcaldia_fun,F,Cundinamarca,Villagómez,Coalicion Politica,"""CREEMOS EN VILLAGOMEZ""",18.0,3200000.0,0.0,0.0,24929080.0,2936500.0,0.0,0.0,1700000.0,0.0,0.0,32765580.0,0.09766346269469364,0.0,0.0,0.7608313358103229,0.08962148693842746,0.0,0.0,0.05188371455655599,0.0,0.0,6.0,12500000.0,10179000.0,0.0,0.0,0.0,0.0,0.0,22679000.0,0.5511706865382071,0.44882931346179283,0.0,0.0,0.0,0.0,0.0,cundinamarca,villagomez,CUNDINAMARCA,VILLAGOMEZ,2254.0,144319596.0,1.0,NO,14431959.600000001,0.2270348650366233,0.7053096240651893,0.4661722445509063
mary_luz_ospina_garcia,Alcaldia_fun,F,Quindío,Armenia,Agrupacion Politica,PARTIDO CENTRO DEMOCRATICO,13.0,5000000.0,601400.0,1205257.0,716499.0,0.0,0.0,1800000.0,17037055.0,189184.0,0.0,26549395.0,0.18832820860889674,0.0226521169314781,0.04539677834466661,0.02698739462801318,0.0,0.0,0.06779815509920283,0.6417116096242494,0.007125736763493104,0.0,9.0,4750000.0,19800000.0,4000000.0,0.0,0.0,0.0,0.0,28550000.0,0.16637478108581435,0.6935201401050788,0.14010507880910683,0.0,0.0,0.0,0.0,quindio,armenia,QUINDIO,ARMENIA,273196.0,1862410015.0,1.0,SI,186241001.5,0.0142553974614446,0.10631386129009836,0.060284629375771476
mary_ruth_roa_rodriguez,Alcaldia_fun,F,Atlántico,Luruaco,Agrupacion Politica,PARTIDO LIBERAL COLOMBIANO,1.0,0.0,0.0,5740000.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0,5940000.0,0.0,0.0,0.9663299663299664,0.0,0.0,0.0,0.03367003367003367,0.0,0.0,0.0,1.0,5740000.0,200000.0,0.0,0.0,0.0,0.0,0.0,5940000.0,0.9663299663299664,0.03367003367003367,0.0,0.0,0.0,0.0,0.0,atlantico,luruaco,ATLANTICO,LURUACO,26115.0,274894466.0,1.0,SI,27489446.6,0.02160829239829077,0.007275519326023827,0.014441905862157298
mateo_gonzalez_betancur,Alcaldia_fun,M,Antioquia,Frontino,Agrupacion Politica,PARTIDO CENTRO DEMOCRATICO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,antioquia,frontino,ANTIOQUIA,FRONTINO,18127.0,144319596.0,1.0,NO,14431959.600000001,0.013858131919936916,0.0,0.006929065959968458
matilde_elena_ortiz_bastos,Alcaldia_fun,F,Norte de Santander,Villa Caro,Agrupacion Politica,MOVIMIENTO DE SALVACION NACIONAL,1.0,0.0,1500000.0,0.0,3000000.0,0.0,0.0,2000000.0,0.0,0.0,0.0,6500000.0,0.0,0.23076923076923078,0.0,0.46153846153846156,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,4.0,6500000.0,0.0,0.0,0.0,0.0,0.0,0.0,6500000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,norte de santander,villa caro,NORTE DE SANTANDER,VILLA CARO,4131.0,144319596.0,1.0,NO,14431959.600000001,0.045038928739794974,0.0,0.022519464369897487
mauricio_aguiar_londoño,Alcaldia_fun,M,Meta,Puerto Rico,Agrupacion Politica,AGRUPACION POLITICA EN MARCHA,3.0,0.0,0.0,4250000.0,0.0,0.0,0.0,150000.0,0.0,0.0,700000.0,5100000.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.13725490196078433,1.0,5100000.0,0.0,0.0,0.0,0.0,0.0,0.0,5100000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,meta,puerto rico,META,PUERTO RICO,9467.0,144319596.0,1.0,NO,14431959.600000001,0.035338236395839134,0.0,0.017669118197919567
mauricio_alberto_landazabal_suaza,Gobernación,M,Boyacá,Desconocido,Agrupacion Politica,PARTIDO POLITICO CREEMOS,3.0,0.0,0.0,0.0,0.0,1500000.0,0.0,1980000.0,4000000.0,20009.0,0.0,7500009.0,0.0,0.0,0.0,0.0,0.199999760000288,0.0,0.26399968320038014,0.5333326933341014,0.0026678634652305085,0.0,3.0,7500000.0,0.0,0.0,9.0,0.0,0.0,0.0,7500009.0,0.99999880000144,0.0,0.0,1.199998560001728e-06,0.0,0.0,0.0,boyaca,desconocido,,,,,,,,,,
mauricio_alejandro_fernandez_castillo,Alcaldia_fun,M,Magdalena,Ciénaga,Agrupacion Politica,PARTIDO POLO DEMOCRATICO ALTERNATIVO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11000000.0,11000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,11000000.0,0.0,0.0,0.0,0.0,0.0,11000000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,magdalena,cienaga,MAGDALENA,CIENAGA,92024.0,824683400.0,1.0,SI,82468340.0,0.013338452065362296,0.13338452065362297,0.07336148635949263
mauricio_alejandro_toro_gonzalez,Alcaldia_fun,M,Antioquia,Fredonia,Agrupacion Politica,PARTIDO POLITICO CREEMOS,1.0,5000000.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,10000000.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,antioquia,fredonia,ANTIOQUIA,FREDONIA,18348.0,144319596.0,1.0,NO,14431959.600000001,0.06929065959968458,0.0,0.03464532979984229
mauricio_antonio_gomez_reyes,Alcaldia_fun,M,Sucre,Chalán,Agrupacion Politica,PARTIDO LIBERAL COLOMBIANO,3.0,1500000.0,0.0,0.0,0.0,18000000.0,0.0,6000000.0,3000000.0,0.0,0.0,28500000.0,0.05263157894736842,0.0,0.0,0.0,0.631578947368421,0.0,0.21052631578947367,0.10526315789473684,0.0,0.0,1.0,28500000.0,0.0,0.0,0.0,0.0,0.0,0.0,28500000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,sucre,chalan,SUCRE,CHALAN,4898.0,144319596.0,1.0,NO,14431959.600000001,0.19747837985910105,0.0,0.09873918992955052
mauricio_ardila_patiño,Alcaldia_fun,M,Santander,San Gil,Agrupacion Politica,PARTIDO COLOMBIA RENACIENTE,32.0,3376997.0,1002600.0,11659750.0,1560000.0,100000.0,0.0,0.0,5570000.0,0.0,0.0,23269347.0,0.1451264188891936,0.04308672692877888,0.5010776623856269,0.06704098744154703,0.004297499194970964,0.0,0.0,0.23937070515988265,0.0,0.0,1.0,40000000.0,0.0,0.0,0.0,0.0,0.0,0.0,40000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,santander,san gil,SANTANDER,SAN GIL,45879.0,274894466.0,1.0,SI,27489446.6,0.08464829190122729,0.0,0.042324145950613644
mauricio_arevalo_abril,Alcaldia_fun,M,Cundinamarca,Lenguazaque,Agrupacion Politica,"MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL ""MAIS""",6.0,0.0,0.0,0.0,16600000.0,6000000.0,0.0,100000.0,4632000.0,0.0,0.0,27332000.0,0.0,0.0,0.0,0.6073466998390166,0.21952290355627105,0.0,0.0036587150592711838,0.16947168154544123,0.0,0.0,1.0,9029751.0,0.0,0.0,0.0,0.0,15770249.0,0.0,24800000.0,0.3641028629032258,0.0,0.0,0.0,0.0,0.6358971370967742,0.0,cundinamarca,lenguazaque,CUNDINAMARCA,LENGUAZAQUE,7251.0,144319596.0,1.0,NO,14431959.600000001,0.18938523081785788,0.0,0.09469261540892894
mauricio_baron_granados,Alcaldia_fun,M,Boyacá,Sogamoso,Coalicion Politica,COALICION EL MOMENTO ES AHORA,93.0,7000000.0,2301998.0,5762000.0,34617748.0,32301000.0,0.0,9000000.0,90262250.0,5422724.0,0.0,186667720.0,0.03749978839405121,0.01233206255478987,0.030867682960931862,0.1854511749540842,0.17304009498803544,0.0,0.04821401364949441,0.48354503928156406,0.02905014321704899,0.0,25.0,86148983.0,109000000.0,0.0,0.0,0.0,0.0,0.0,195148983.0,0.4414523800003611,0.558547619999639,0.0,0.0,0.0,0.0,0.0,boyaca,sogamoso,BOYACA,SOGAMOSO,99531.0,824683400.0,1.0,SI,82468340.0,0.22635076685186098,1.3217193410222638,0.7740350539370624
